#dataset_identifier	experiment_name	dataset_path	enzyme_list	fixmods_list	variable_mods_list	ms_type	download	citation	sample	sample_type	specie_name	replicate	note	report
PXD012101	FL763_20180302_SimonDavis_Ex40_21	public_data/PXD012101/mgf/FL763_20180302_SimonDavis_Ex40_21.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012101	30768908	Molecular Cap SP3 TFE 3	Tissue Brain Neurons by Laser Capture Microdissection	Homo sapiens	1	In-Cap Digestion, In-solution digestion or Single-Pot solid-Phase-Enjhanced Sample Preparation(SP3)	analysis/mass_spec/reanalysis_r1.4/PXD012101/FL763_20180302_SimonDavis_Ex40_21/reports/FL763_20180302_SimonDavis_Ex40_21_sample_1_Default_Hierarchical_Report.txt
PXD012101	FL763_20180302_SimonDavis_Ex40_22	public_data/PXD012101/mgf/FL763_20180302_SimonDavis_Ex40_22.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012101	30768908	Molecular Cap SP3 RIPA 1	Tissue Brain Neurons by Laser Capture Microdissection	Homo sapiens	1	In-Cap Digestion, In-solution digestion or Single-Pot solid-Phase-Enjhanced Sample Preparation(SP3)	analysis/mass_spec/reanalysis_r1.4/PXD012101/FL763_20180302_SimonDavis_Ex40_22/reports/FL763_20180302_SimonDavis_Ex40_22_sample_1_Default_Hierarchical_Report.txt
PXD012101	FL763_20180302_SimonDavis_Ex40_23	public_data/PXD012101/mgf/FL763_20180302_SimonDavis_Ex40_23.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012101	30768908	Molecular Cap SP3 RIPA 2	Tissue Brain Neurons by Laser Capture Microdissection	Homo sapiens	1	In-Cap Digestion, In-solution digestion or Single-Pot solid-Phase-Enjhanced Sample Preparation(SP3)	analysis/mass_spec/reanalysis_r1.4/PXD012101/FL763_20180302_SimonDavis_Ex40_23/reports/FL763_20180302_SimonDavis_Ex40_23_sample_1_Default_Hierarchical_Report.txt
PXD012101	FL763_20180302_SimonDavis_Ex40_24	public_data/PXD012101/mgf/FL763_20180302_SimonDavis_Ex40_24.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012101	30768908	Molecular Cap SP3 RIPA 3	Tissue Brain Neurons by Laser Capture Microdissection	Homo sapiens	1	In-Cap Digestion, In-solution digestion or Single-Pot solid-Phase-Enjhanced Sample Preparation(SP3)	analysis/mass_spec/reanalysis_r1.4/PXD012101/FL763_20180302_SimonDavis_Ex40_24/reports/FL763_20180302_SimonDavis_Ex40_24_sample_1_Default_Hierarchical_Report.txt
PXD012101	FL763_20180302_SimonDavis_Ex40_25	public_data/PXD012101/mgf/FL763_20180302_SimonDavis_Ex40_25.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012101	30768908	Molecular Buffer SP3 Urea 1	Tissue Brain Neurons by Laser Capture Microdissection	Homo sapiens	1	In-Cap Digestion, In-solution digestion or Single-Pot solid-Phase-Enjhanced Sample Preparation(SP3)	analysis/mass_spec/reanalysis_r1.4/PXD012101/FL763_20180302_SimonDavis_Ex40_25/reports/FL763_20180302_SimonDavis_Ex40_25_sample_1_Default_Hierarchical_Report.txt
PXD012101	FL763_20180302_SimonDavis_Ex40_26	public_data/PXD012101/mgf/FL763_20180302_SimonDavis_Ex40_26.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012101	30768908	Molecular Buffer SP3 Urea 2	Tissue Brain Neurons by Laser Capture Microdissection	Homo sapiens	1	In-Cap Digestion, In-solution digestion or Single-Pot solid-Phase-Enjhanced Sample Preparation(SP3)	analysis/mass_spec/reanalysis_r1.4/PXD012101/FL763_20180302_SimonDavis_Ex40_26/reports/FL763_20180302_SimonDavis_Ex40_26_sample_1_Default_Hierarchical_Report.txt
PXD012101	FL763_20180302_SimonDavis_Ex40_27	public_data/PXD012101/mgf/FL763_20180302_SimonDavis_Ex40_27.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012101	30768908	Molecular Buffer SP3 Urea 3	Tissue Brain Neurons by Laser Capture Microdissection	Homo sapiens	1	In-Cap Digestion, In-solution digestion or Single-Pot solid-Phase-Enjhanced Sample Preparation(SP3)	analysis/mass_spec/reanalysis_r1.4/PXD012101/FL763_20180302_SimonDavis_Ex40_27/reports/FL763_20180302_SimonDavis_Ex40_27_sample_1_Default_Hierarchical_Report.txt
PXD012101	FL763_20180302_SimonDavis_Ex40_28	public_data/PXD012101/mgf/FL763_20180302_SimonDavis_Ex40_28.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012101	30768908	Molecular Buffer SP3 Urea-MeCN 1	Tissue Brain Neurons by Laser Capture Microdissection	Homo sapiens	1	In-Cap Digestion, In-solution digestion or Single-Pot solid-Phase-Enjhanced Sample Preparation(SP3)	analysis/mass_spec/reanalysis_r1.4/PXD012101/FL763_20180302_SimonDavis_Ex40_28/reports/FL763_20180302_SimonDavis_Ex40_28_sample_1_Default_Hierarchical_Report.txt
PXD012101	FL763_20180302_SimonDavis_Ex40_29	public_data/PXD012101/mgf/FL763_20180302_SimonDavis_Ex40_29.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012101	30768908	Molecular Buffer SP3 Urea-MeCN 2	Tissue Brain Neurons by Laser Capture Microdissection	Homo sapiens	1	In-Cap Digestion, In-solution digestion or Single-Pot solid-Phase-Enjhanced Sample Preparation(SP3)	analysis/mass_spec/reanalysis_r1.4/PXD012101/FL763_20180302_SimonDavis_Ex40_29/reports/FL763_20180302_SimonDavis_Ex40_29_sample_1_Default_Hierarchical_Report.txt
PXD012101	FL763_20180302_SimonDavis_Ex40_3	public_data/PXD012101/mgf/FL763_20180302_SimonDavis_Ex40_3.mgf	Trypsin (no P rule)		Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012101	30768908	Molecular Cap InCap Urea 3	Tissue Brain Neurons by Laser Capture Microdissection	Homo sapiens	1	In-Cap Digestion, In-solution digestion or Single-Pot solid-Phase-Enjhanced Sample Preparation(SP3)	analysis/mass_spec/reanalysis_r1.4/PXD012101/FL763_20180302_SimonDavis_Ex40_3/reports/FL763_20180302_SimonDavis_Ex40_3_sample_1_Default_Hierarchical_Report.txt
PXD012101	FL763_20180302_SimonDavis_Ex40_30	public_data/PXD012101/mgf/FL763_20180302_SimonDavis_Ex40_30.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012101	30768908	Molecular Buffer SP3 Urea-MeCN 3	Tissue Brain Neurons by Laser Capture Microdissection	Homo sapiens	1	In-Cap Digestion, In-solution digestion or Single-Pot solid-Phase-Enjhanced Sample Preparation(SP3)	analysis/mass_spec/reanalysis_r1.4/PXD012101/FL763_20180302_SimonDavis_Ex40_30/reports/FL763_20180302_SimonDavis_Ex40_30_sample_1_Default_Hierarchical_Report.txt
PXD012101	FL763_20180302_SimonDavis_Ex40_31	public_data/PXD012101/mgf/FL763_20180302_SimonDavis_Ex40_31.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012101	30768908	Molecular Buffer SP3 TFE 1	Tissue Brain Neurons by Laser Capture Microdissection	Homo sapiens	1	In-Cap Digestion, In-solution digestion or Single-Pot solid-Phase-Enjhanced Sample Preparation(SP3)	analysis/mass_spec/reanalysis_r1.4/PXD012101/FL763_20180302_SimonDavis_Ex40_31/reports/FL763_20180302_SimonDavis_Ex40_31_sample_1_Default_Hierarchical_Report.txt
PXD012101	FL763_20180302_SimonDavis_Ex40_32	public_data/PXD012101/mgf/FL763_20180302_SimonDavis_Ex40_32.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012101	30768908	Molecular Buffer SP3 TFE 2	Tissue Brain Neurons by Laser Capture Microdissection	Homo sapiens	1	In-Cap Digestion, In-solution digestion or Single-Pot solid-Phase-Enjhanced Sample Preparation(SP3)	analysis/mass_spec/reanalysis_r1.4/PXD012101/FL763_20180302_SimonDavis_Ex40_32/reports/FL763_20180302_SimonDavis_Ex40_32_sample_1_Default_Hierarchical_Report.txt
PXD012101	FL763_20180302_SimonDavis_Ex40_33	public_data/PXD012101/mgf/FL763_20180302_SimonDavis_Ex40_33.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012101	30768908	Molecular Buffer SP3 TFE 3	Tissue Brain Neurons by Laser Capture Microdissection	Homo sapiens	1	In-Cap Digestion, In-solution digestion or Single-Pot solid-Phase-Enjhanced Sample Preparation(SP3)	analysis/mass_spec/reanalysis_r1.4/PXD012101/FL763_20180302_SimonDavis_Ex40_33/reports/FL763_20180302_SimonDavis_Ex40_33_sample_1_Default_Hierarchical_Report.txt
PXD012101	FL763_20180302_SimonDavis_Ex40_34	public_data/PXD012101/mgf/FL763_20180302_SimonDavis_Ex40_34.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012101	30768908	Molecular Buffer SP3 RIPA 1	Tissue Brain Neurons by Laser Capture Microdissection	Homo sapiens	1	In-Cap Digestion, In-solution digestion or Single-Pot solid-Phase-Enjhanced Sample Preparation(SP3)	analysis/mass_spec/reanalysis_r1.4/PXD012101/FL763_20180302_SimonDavis_Ex40_34/reports/FL763_20180302_SimonDavis_Ex40_34_sample_1_Default_Hierarchical_Report.txt
PXD012101	FL763_20180302_SimonDavis_Ex40_35	public_data/PXD012101/mgf/FL763_20180302_SimonDavis_Ex40_35.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012101	30768908	Molecular Buffer SP3 RIPA 2	Tissue Brain Neurons by Laser Capture Microdissection	Homo sapiens	1	In-Cap Digestion, In-solution digestion or Single-Pot solid-Phase-Enjhanced Sample Preparation(SP3)	analysis/mass_spec/reanalysis_r1.4/PXD012101/FL763_20180302_SimonDavis_Ex40_35/reports/FL763_20180302_SimonDavis_Ex40_35_sample_1_Default_Hierarchical_Report.txt
PXD012101	FL763_20180302_SimonDavis_Ex40_36	public_data/PXD012101/mgf/FL763_20180302_SimonDavis_Ex40_36.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012101	30768908	Molecular Buffer SP3 RIPA 3	Tissue Brain Neurons by Laser Capture Microdissection	Homo sapiens	1	In-Cap Digestion, In-solution digestion or Single-Pot solid-Phase-Enjhanced Sample Preparation(SP3)	analysis/mass_spec/reanalysis_r1.4/PXD012101/FL763_20180302_SimonDavis_Ex40_36/reports/FL763_20180302_SimonDavis_Ex40_36_sample_1_Default_Hierarchical_Report.txt
PXD012101	FL763_20180302_SimonDavis_Ex40_4	public_data/PXD012101/mgf/FL763_20180302_SimonDavis_Ex40_4.mgf	Trypsin (no P rule)		Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012101	30768908	Molecular Cap InCap Urea-MeCN 1	Tissue Brain Neurons by Laser Capture Microdissection	Homo sapiens	1	In-Cap Digestion, In-solution digestion or Single-Pot solid-Phase-Enjhanced Sample Preparation(SP3)	analysis/mass_spec/reanalysis_r1.4/PXD012101/FL763_20180302_SimonDavis_Ex40_4/reports/FL763_20180302_SimonDavis_Ex40_4_sample_1_Default_Hierarchical_Report.txt
PXD012101	FL763_20180302_SimonDavis_Ex40_44	public_data/PXD012101/mgf/FL763_20180302_SimonDavis_Ex40_44.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012101	30768908	Molecular Buffer ISD Urea 1	Tissue Brain Neurons by Laser Capture Microdissection	Homo sapiens	1	In-Cap Digestion, In-solution digestion or Single-Pot solid-Phase-Enjhanced Sample Preparation(SP3)	analysis/mass_spec/reanalysis_r1.4/PXD012101/FL763_20180302_SimonDavis_Ex40_44/reports/FL763_20180302_SimonDavis_Ex40_44_sample_1_Default_Hierarchical_Report.txt
PXD012101	FL763_20180302_SimonDavis_Ex40_45	public_data/PXD012101/mgf/FL763_20180302_SimonDavis_Ex40_45.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012101	30768908	Molecular Buffer ISD Urea 2	Tissue Brain Neurons by Laser Capture Microdissection	Homo sapiens	1	In-Cap Digestion, In-solution digestion or Single-Pot solid-Phase-Enjhanced Sample Preparation(SP3)	analysis/mass_spec/reanalysis_r1.4/PXD012101/FL763_20180302_SimonDavis_Ex40_45/reports/FL763_20180302_SimonDavis_Ex40_45_sample_1_Default_Hierarchical_Report.txt
PXD012101	FL763_20180302_SimonDavis_Ex40_46	public_data/PXD012101/mgf/FL763_20180302_SimonDavis_Ex40_46.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012101	30768908	Molecular Buffer ISD Urea 3	Tissue Brain Neurons by Laser Capture Microdissection	Homo sapiens	1	In-Cap Digestion, In-solution digestion or Single-Pot solid-Phase-Enjhanced Sample Preparation(SP3)	analysis/mass_spec/reanalysis_r1.4/PXD012101/FL763_20180302_SimonDavis_Ex40_46/reports/FL763_20180302_SimonDavis_Ex40_46_sample_1_Default_Hierarchical_Report.txt
PXD012101	FL763_20180302_SimonDavis_Ex40_47	public_data/PXD012101/mgf/FL763_20180302_SimonDavis_Ex40_47.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012101	30768908	Molecular Buffer ISD Urea-MeCN 1	Tissue Brain Neurons by Laser Capture Microdissection	Homo sapiens	1	In-Cap Digestion, In-solution digestion or Single-Pot solid-Phase-Enjhanced Sample Preparation(SP3)	analysis/mass_spec/reanalysis_r1.4/PXD012101/FL763_20180302_SimonDavis_Ex40_47/reports/FL763_20180302_SimonDavis_Ex40_47_sample_1_Default_Hierarchical_Report.txt
PXD012101	FL763_20180302_SimonDavis_Ex40_48	public_data/PXD012101/mgf/FL763_20180302_SimonDavis_Ex40_48.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012101	30768908	Molecular Buffer ISD Urea-MeCN 2	Tissue Brain Neurons by Laser Capture Microdissection	Homo sapiens	1	In-Cap Digestion, In-solution digestion or Single-Pot solid-Phase-Enjhanced Sample Preparation(SP3)	analysis/mass_spec/reanalysis_r1.4/PXD012101/FL763_20180302_SimonDavis_Ex40_48/reports/FL763_20180302_SimonDavis_Ex40_48_sample_1_Default_Hierarchical_Report.txt
PXD012101	FL763_20180302_SimonDavis_Ex40_49	public_data/PXD012101/mgf/FL763_20180302_SimonDavis_Ex40_49.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012101	30768908	Molecular Buffer ISD Urea-MeCN 3	Tissue Brain Neurons by Laser Capture Microdissection	Homo sapiens	1	In-Cap Digestion, In-solution digestion or Single-Pot solid-Phase-Enjhanced Sample Preparation(SP3)	analysis/mass_spec/reanalysis_r1.4/PXD012101/FL763_20180302_SimonDavis_Ex40_49/reports/FL763_20180302_SimonDavis_Ex40_49_sample_1_Default_Hierarchical_Report.txt
PXD012101	FL763_20180302_SimonDavis_Ex40_5	public_data/PXD012101/mgf/FL763_20180302_SimonDavis_Ex40_5.mgf	Trypsin (no P rule)		Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012101	30768908	Molecular Cap InCap Urea-MeCN 2	Tissue Brain Neurons by Laser Capture Microdissection	Homo sapiens	1	In-Cap Digestion, In-solution digestion or Single-Pot solid-Phase-Enjhanced Sample Preparation(SP3)	analysis/mass_spec/reanalysis_r1.4/PXD012101/FL763_20180302_SimonDavis_Ex40_5/reports/FL763_20180302_SimonDavis_Ex40_5_sample_1_Default_Hierarchical_Report.txt
PXD012101	FL763_20180302_SimonDavis_Ex40_50	public_data/PXD012101/mgf/FL763_20180302_SimonDavis_Ex40_50.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012101	30768908	Molecular Buffer ISD TFE 1	Tissue Brain Neurons by Laser Capture Microdissection	Homo sapiens	1	In-Cap Digestion, In-solution digestion or Single-Pot solid-Phase-Enjhanced Sample Preparation(SP3)	analysis/mass_spec/reanalysis_r1.4/PXD012101/FL763_20180302_SimonDavis_Ex40_50/reports/FL763_20180302_SimonDavis_Ex40_50_sample_1_Default_Hierarchical_Report.txt
PXD012101	FL763_20180302_SimonDavis_Ex40_51	public_data/PXD012101/mgf/FL763_20180302_SimonDavis_Ex40_51.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012101	30768908	Molecular Buffer ISD TFE 2	Tissue Brain Neurons by Laser Capture Microdissection	Homo sapiens	1	In-Cap Digestion, In-solution digestion or Single-Pot solid-Phase-Enjhanced Sample Preparation(SP3)	analysis/mass_spec/reanalysis_r1.4/PXD012101/FL763_20180302_SimonDavis_Ex40_51/reports/FL763_20180302_SimonDavis_Ex40_51_sample_1_Default_Hierarchical_Report.txt
PXD012101	FL763_20180302_SimonDavis_Ex40_52	public_data/PXD012101/mgf/FL763_20180302_SimonDavis_Ex40_52.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012101	30768908	Molecular Buffer ISD TFE 3	Tissue Brain Neurons by Laser Capture Microdissection	Homo sapiens	1	In-Cap Digestion, In-solution digestion or Single-Pot solid-Phase-Enjhanced Sample Preparation(SP3)	analysis/mass_spec/reanalysis_r1.4/PXD012101/FL763_20180302_SimonDavis_Ex40_52/reports/FL763_20180302_SimonDavis_Ex40_52_sample_1_Default_Hierarchical_Report.txt
PXD012101	FL763_20180302_SimonDavis_Ex40_53	public_data/PXD012101/mgf/FL763_20180302_SimonDavis_Ex40_53.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012101	30768908	Molecular Buffer ISD RIPA 1	Tissue Brain Neurons by Laser Capture Microdissection	Homo sapiens	1	In-Cap Digestion, In-solution digestion or Single-Pot solid-Phase-Enjhanced Sample Preparation(SP3)	analysis/mass_spec/reanalysis_r1.4/PXD012101/FL763_20180302_SimonDavis_Ex40_53/reports/FL763_20180302_SimonDavis_Ex40_53_sample_1_Default_Hierarchical_Report.txt
PXD012101	FL763_20180302_SimonDavis_Ex40_54	public_data/PXD012101/mgf/FL763_20180302_SimonDavis_Ex40_54.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012101	30768908	Molecular Buffer ISD RIPA 2	Tissue Brain Neurons by Laser Capture Microdissection	Homo sapiens	1	In-Cap Digestion, In-solution digestion or Single-Pot solid-Phase-Enjhanced Sample Preparation(SP3)	analysis/mass_spec/reanalysis_r1.4/PXD012101/FL763_20180302_SimonDavis_Ex40_54/reports/FL763_20180302_SimonDavis_Ex40_54_sample_1_Default_Hierarchical_Report.txt
