#dataset_identifier	experiment_name		dataset_path	enzyme_list	fixmods_list	variable_mods_list	ms_type	download	citation	sample	sample_type	specie_name	replicate	note	report					
PXD006537	Alz_P01_A12_108_26Apr12_Roc_12-03-18	Alz_P02_A12_684b_11Sep12_Roc_12-04-09	public_data/PXD006537/Alz_P02_A12_684b_11Sep12_Roc_12-04-09.mgf	Trypsin	Carbamidomethylation of C, 18O(2) of peptide C-term		inter	https://www.ebi.ac.uk/pride/archive/projects/PXD006537	30137212	Alz_P01_A12_108-MAP_50301099-96FCTX-M-9.8-27-MAP	Tissue human brain	Homo sapiens	1	ExperimentName-SAMPLE-AGE-REGION-GENDER-PMI-SITE-SampleGroup-SampleID	analysis/mass_spec/reanalysis_r1.4/PXD006537/Alz_P01_A12_108_26Apr12_Roc_12-03-18/reports/Alz_P01_A12_108_26Apr12_Roc_12-03-18_sample_1_Default_Hierarchical_Report.txt				Alz_P01_A12_108_26Apr12_Roc_12-03-18	analysis/mass_spec/reanalysis_r1.4/PXD006537/Alz_P01_A12_108_26Apr12_Roc_12-03-18/reports/Alz_P01_A12_108_26Apr12_Roc_12-03-18_sample_1_Default_Hierarchical_Report.txt
PXD006537	Alz_P01_B01_109_26Apr12_Roc_12-03-15	Alz_P02_B01_685b_11Sep12_Roc_12-03-29	public_data/PXD006537/Alz_P02_B01_685b_11Sep12_Roc_12-03-29.mgf	Trypsin	Carbamidomethylation of C, 18O(2) of peptide C-term		inter	https://www.ebi.ac.uk/pride/archive/projects/PXD006537	30137212	Alz_P01_B01_109-ROS_10516762-79FCTX-M-4.9-28-ROS	Tissue human brain	Homo sapiens	1	ExperimentName-SAMPLE-AGE-REGION-GENDER-PMI-SITE-SampleGroup-SampleID	analysis/mass_spec/reanalysis_r1.4/PXD006537/Alz_P01_B01_109_26Apr12_Roc_12-03-15/reports/Alz_P01_B01_109_26Apr12_Roc_12-03-15_sample_1_Default_Hierarchical_Report.txt				Alz_P01_B01_109_26Apr12_Roc_12-03-15	analysis/mass_spec/reanalysis_r1.4/PXD006537/Alz_P01_B01_109_26Apr12_Roc_12-03-15/reports/Alz_P01_B01_109_26Apr12_Roc_12-03-15_sample_1_Default_Hierarchical_Report.txt
PXD006537	Alz_P01_B02_110_26Apr12_Roc_12-03-26	Alz_P02_B02_686b_11Sep12_Roc_12-03-30	public_data/PXD006537/Alz_P02_B02_686b_11Sep12_Roc_12-03-30.mgf	Trypsin	Carbamidomethylation of C, 18O(2) of peptide C-term		inter	https://www.ebi.ac.uk/pride/archive/projects/PXD006537	30137212	Alz_P01_B02_110-ROS_20399274-83FCTX-F-9.8-28-ROS	Tissue human brain	Homo sapiens	1	ExperimentName-SAMPLE-AGE-REGION-GENDER-PMI-SITE-SampleGroup-SampleID	analysis/mass_spec/reanalysis_r1.4/PXD006537/Alz_P01_B02_110_26Apr12_Roc_12-03-26/reports/Alz_P01_B02_110_26Apr12_Roc_12-03-26_sample_1_Default_Hierarchical_Report.txt				Alz_P01_B02_110_26Apr12_Roc_12-03-26	analysis/mass_spec/reanalysis_r1.4/PXD006537/Alz_P01_B02_110_26Apr12_Roc_12-03-26/reports/Alz_P01_B02_110_26Apr12_Roc_12-03-26_sample_1_Default_Hierarchical_Report.txt
PXD006537	Alz_P01_B03_111_26Apr12_Roc_12-03-17	Alz_P02_B03_687b_11Sep12_Roc_12-04-08	public_data/PXD006537/Alz_P02_B03_687b_11Sep12_Roc_12-04-08.mgf	Trypsin	Carbamidomethylation of C, 18O(2) of peptide C-term		inter	https://www.ebi.ac.uk/pride/archive/projects/PXD006537	30137212	Alz_P01_B03_111-Control_10------NA---Control	Tissue human brain	Homo sapiens	1	ExperimentName-SAMPLE-AGE-REGION-GENDER-PMI-SITE-SampleGroup-SampleID	analysis/mass_spec/reanalysis_r1.4/PXD006537/Alz_P01_B03_111_26Apr12_Roc_12-03-17/reports/Alz_P01_B03_111_26Apr12_Roc_12-03-17_sample_1_Default_Hierarchical_Report.txt				Alz_P01_B03_111_26Apr12_Roc_12-03-17	analysis/mass_spec/reanalysis_r1.4/PXD006537/Alz_P01_B03_111_26Apr12_Roc_12-03-17/reports/Alz_P01_B03_111_26Apr12_Roc_12-03-17_sample_1_Default_Hierarchical_Report.txt
PXD006537	Alz_P01_B04_112_26Apr12_Roc_12-03-18	Alz_P02_B04_688b_11Sep12_Roc_12-04-09	public_data/PXD006537/Alz_P02_B04_688b_11Sep12_Roc_12-04-09.mgf	Trypsin	Carbamidomethylation of C, 18O(2) of peptide C-term		inter	https://www.ebi.ac.uk/pride/archive/projects/PXD006537	30137212	Alz_P01_B04_112-MAP_75990666-88FCTX-M-7.6-27-MAP	Tissue human brain	Homo sapiens	1	ExperimentName-SAMPLE-AGE-REGION-GENDER-PMI-SITE-SampleGroup-SampleID	analysis/mass_spec/reanalysis_r1.4/PXD006537/Alz_P01_B04_112_26Apr12_Roc_12-03-18/reports/Alz_P01_B04_112_26Apr12_Roc_12-03-18_sample_1_Default_Hierarchical_Report.txt				Alz_P01_B04_112_26Apr12_Roc_12-03-18	analysis/mass_spec/reanalysis_r1.4/PXD006537/Alz_P01_B04_112_26Apr12_Roc_12-03-18/reports/Alz_P01_B04_112_26Apr12_Roc_12-03-18_sample_1_Default_Hierarchical_Report.txt
PXD006537	Alz_P01_B05_113_26Apr12_Roc_12-03-15	Alz_P02_B05_689b_11Sep12_Roc_12-03-29	public_data/PXD006537/Alz_P02_B05_689b_11Sep12_Roc_12-03-29.mgf	Trypsin	Carbamidomethylation of C, 18O(2) of peptide C-term		inter	https://www.ebi.ac.uk/pride/archive/projects/PXD006537	30137212	Alz_P01_B05_113-Control_11------NA---Control	Tissue human brain	Homo sapiens	1	ExperimentName-SAMPLE-AGE-REGION-GENDER-PMI-SITE-SampleGroup-SampleID	analysis/mass_spec/reanalysis_r1.4/PXD006537/Alz_P01_B05_113_26Apr12_Roc_12-03-15/reports/Alz_P01_B05_113_26Apr12_Roc_12-03-15_sample_1_Default_Hierarchical_Report.txt				Alz_P01_B05_113_26Apr12_Roc_12-03-15	analysis/mass_spec/reanalysis_r1.4/PXD006537/Alz_P01_B05_113_26Apr12_Roc_12-03-15/reports/Alz_P01_B05_113_26Apr12_Roc_12-03-15_sample_1_Default_Hierarchical_Report.txt
PXD006537	Alz_P01_B06_114_26Apr12_Roc_12-03-26	Alz_P02_B06_690b_11Sep12_Roc_12-03-30	public_data/PXD006537/Alz_P02_B06_690b_11Sep12_Roc_12-03-30.mgf	Trypsin	Carbamidomethylation of C, 18O(2) of peptide C-term		inter	https://www.ebi.ac.uk/pride/archive/projects/PXD006537	30137212	Alz_P01_B06_114-ROS_21001933-81FCTX-F-4.8-28-ROS	Tissue human brain	Homo sapiens	1	ExperimentName-SAMPLE-AGE-REGION-GENDER-PMI-SITE-SampleGroup-SampleID	analysis/mass_spec/reanalysis_r1.4/PXD006537/Alz_P01_B06_114_26Apr12_Roc_12-03-26/reports/Alz_P01_B06_114_26Apr12_Roc_12-03-26_sample_1_Default_Hierarchical_Report.txt				Alz_P01_B06_114_26Apr12_Roc_12-03-26	analysis/mass_spec/reanalysis_r1.4/PXD006537/Alz_P01_B06_114_26Apr12_Roc_12-03-26/reports/Alz_P01_B06_114_26Apr12_Roc_12-03-26_sample_1_Default_Hierarchical_Report.txt
PXD006537	Alz_P01_B07_115_26Apr12_Roc_12-03-17	Alz_P02_B07_691b_11Sep12_Roc_12-04-08	public_data/PXD006537/Alz_P02_B07_691b_11Sep12_Roc_12-04-08.mgf	Trypsin	Carbamidomethylation of C, 18O(2) of peptide C-term		inter	https://www.ebi.ac.uk/pride/archive/projects/PXD006537	30137212	Alz_P01_B07_115-MAP_60747316-84FCTX-F-13.2-27-MAP	Tissue human brain	Homo sapiens	1	ExperimentName-SAMPLE-AGE-REGION-GENDER-PMI-SITE-SampleGroup-SampleID	analysis/mass_spec/reanalysis_r1.4/PXD006537/Alz_P01_B07_115_26Apr12_Roc_12-03-17/reports/Alz_P01_B07_115_26Apr12_Roc_12-03-17_sample_1_Default_Hierarchical_Report.txt				Alz_P01_B07_115_26Apr12_Roc_12-03-17	analysis/mass_spec/reanalysis_r1.4/PXD006537/Alz_P01_B07_115_26Apr12_Roc_12-03-17/reports/Alz_P01_B07_115_26Apr12_Roc_12-03-17_sample_1_Default_Hierarchical_Report.txt
PXD006537	Alz_P01_B08_116_26Apr12_Roc_12-03-18	Alz_P02_B08_692b_11Sep12_Roc_12-04-09	public_data/PXD006537/Alz_P02_B08_692b_11Sep12_Roc_12-04-09.mgf	Trypsin	Carbamidomethylation of C, 18O(2) of peptide C-term		inter	https://www.ebi.ac.uk/pride/archive/projects/PXD006537	30137212	Alz_P01_B08_116-ROS_20112377-75FCTX-F-5.1-28-ROS	Tissue human brain	Homo sapiens	1	ExperimentName-SAMPLE-AGE-REGION-GENDER-PMI-SITE-SampleGroup-SampleID	analysis/mass_spec/reanalysis_r1.4/PXD006537/Alz_P01_B08_116_26Apr12_Roc_12-03-18/reports/Alz_P01_B08_116_26Apr12_Roc_12-03-18_sample_1_Default_Hierarchical_Report.txt				Alz_P01_B08_116_26Apr12_Roc_12-03-18	analysis/mass_spec/reanalysis_r1.4/PXD006537/Alz_P01_B08_116_26Apr12_Roc_12-03-18/reports/Alz_P01_B08_116_26Apr12_Roc_12-03-18_sample_1_Default_Hierarchical_Report.txt
PXD006537	Alz_P01_B09_117_26Apr12_Roc_12-03-15	Alz_P02_B09_693b_11Sep12_Roc_12-03-29	public_data/PXD006537/Alz_P02_B09_693b_11Sep12_Roc_12-03-29.mgf	Trypsin	Carbamidomethylation of C, 18O(2) of peptide C-term		inter	https://www.ebi.ac.uk/pride/archive/projects/PXD006537	30137212	Alz_P01_B09_117-MAP_30711043-86FCTX-M-6.5-27-MAP	Tissue human brain	Homo sapiens	1	ExperimentName-SAMPLE-AGE-REGION-GENDER-PMI-SITE-SampleGroup-SampleID	analysis/mass_spec/reanalysis_r1.4/PXD006537/Alz_P01_B09_117_26Apr12_Roc_12-03-15/reports/Alz_P01_B09_117_26Apr12_Roc_12-03-15_sample_1_Default_Hierarchical_Report.txt				Alz_P01_B09_117_26Apr12_Roc_12-03-15	analysis/mass_spec/reanalysis_r1.4/PXD006537/Alz_P01_B09_117_26Apr12_Roc_12-03-15/reports/Alz_P01_B09_117_26Apr12_Roc_12-03-15_sample_1_Default_Hierarchical_Report.txt
PXD006537	Alz_P01_B10_118_26Apr12_Roc_12-03-26	Alz_P02_B10_694b_11Sep12_Roc_12-03-30	public_data/PXD006537/Alz_P02_B10_694b_11Sep12_Roc_12-03-30.mgf	Trypsin	Carbamidomethylation of C, 18O(2) of peptide C-term		inter	https://www.ebi.ac.uk/pride/archive/projects/PXD006537	30137212	Alz_P01_B10_118-MAP_50108462-101FCTX-F-5.7-27-MAP	Tissue human brain	Homo sapiens	1	ExperimentName-SAMPLE-AGE-REGION-GENDER-PMI-SITE-SampleGroup-SampleID	analysis/mass_spec/reanalysis_r1.4/PXD006537/Alz_P01_B10_118_26Apr12_Roc_12-03-26/reports/Alz_P01_B10_118_26Apr12_Roc_12-03-26_sample_1_Default_Hierarchical_Report.txt				Alz_P01_B10_118_26Apr12_Roc_12-03-26	analysis/mass_spec/reanalysis_r1.4/PXD006537/Alz_P01_B10_118_26Apr12_Roc_12-03-26/reports/Alz_P01_B10_118_26Apr12_Roc_12-03-26_sample_1_Default_Hierarchical_Report.txt
PXD006537	Alz_P01_B11_119_26Apr12_Roc_12-03-17	Alz_P02_B11_695b_11Sep12_Roc_12-04-08	public_data/PXD006537/Alz_P02_B11_695b_11Sep12_Roc_12-04-08.mgf	Trypsin	Carbamidomethylation of C, 18O(2) of peptide C-term		inter	https://www.ebi.ac.uk/pride/archive/projects/PXD006537	30137212	Alz_P01_B11_119-ROS_20767628-87FCTX-F-17-28-ROS	Tissue human brain	Homo sapiens	1	ExperimentName-SAMPLE-AGE-REGION-GENDER-PMI-SITE-SampleGroup-SampleID	analysis/mass_spec/reanalysis_r1.4/PXD006537/Alz_P01_B11_119_26Apr12_Roc_12-03-17/reports/Alz_P01_B11_119_26Apr12_Roc_12-03-17_sample_1_Default_Hierarchical_Report.txt				Alz_P01_B11_119_26Apr12_Roc_12-03-17	analysis/mass_spec/reanalysis_r1.4/PXD006537/Alz_P01_B11_119_26Apr12_Roc_12-03-17/reports/Alz_P01_B11_119_26Apr12_Roc_12-03-17_sample_1_Default_Hierarchical_Report.txt
PXD006537	Alz_P01_B12_120_26Apr12_Roc_12-03-18	Alz_P02_B12_696b_11Sep12_Roc_12-04-09	public_data/PXD006537/Alz_P02_B12_696b_11Sep12_Roc_12-04-09.mgf	Trypsin	Carbamidomethylation of C, 18O(2) of peptide C-term		inter	https://www.ebi.ac.uk/pride/archive/projects/PXD006537	30137212	Alz_P01_B12_120-ROS_20148879-97FCTX-F-4.2-28-ROS	Tissue human brain	Homo sapiens	1	ExperimentName-SAMPLE-AGE-REGION-GENDER-PMI-SITE-SampleGroup-SampleID	analysis/mass_spec/reanalysis_r1.4/PXD006537/Alz_P01_B12_120_26Apr12_Roc_12-03-18/reports/Alz_P01_B12_120_26Apr12_Roc_12-03-18_sample_1_Default_Hierarchical_Report.txt				Alz_P01_B12_120_26Apr12_Roc_12-03-18	analysis/mass_spec/reanalysis_r1.4/PXD006537/Alz_P01_B12_120_26Apr12_Roc_12-03-18/reports/Alz_P01_B12_120_26Apr12_Roc_12-03-18_sample_1_Default_Hierarchical_Report.txt
PXD006537	Alz_P01_C01_121_26Apr12_Roc_12-03-15	Alz_P02_C01_697b_11Sep12_Roc_12-03-29	public_data/PXD006537/Alz_P02_C01_697b_11Sep12_Roc_12-03-29.mgf	Trypsin	Carbamidomethylation of C, 18O(2) of peptide C-term		inter	https://www.ebi.ac.uk/pride/archive/projects/PXD006537	30137212	Alz_P01_C01_121-Control_12------NA---Control	Tissue human brain	Homo sapiens	1	ExperimentName-SAMPLE-AGE-REGION-GENDER-PMI-SITE-SampleGroup-SampleID	analysis/mass_spec/reanalysis_r1.4/PXD006537/Alz_P01_C01_121_26Apr12_Roc_12-03-15/reports/Alz_P01_C01_121_26Apr12_Roc_12-03-15_sample_1_Default_Hierarchical_Report.txt				Alz_P01_C01_121_26Apr12_Roc_12-03-15	analysis/mass_spec/reanalysis_r1.4/PXD006537/Alz_P01_C01_121_26Apr12_Roc_12-03-15/reports/Alz_P01_C01_121_26Apr12_Roc_12-03-15_sample_1_Default_Hierarchical_Report.txt
PXD006537	Alz_P01_C02_122_26Apr12_Roc_12-03-26	Alz_P02_C02_698b_11Sep12_Roc_12-03-30	public_data/PXD006537/Alz_P02_C02_698b_11Sep12_Roc_12-03-30.mgf	Trypsin	Carbamidomethylation of C, 18O(2) of peptide C-term		inter	https://www.ebi.ac.uk/pride/archive/projects/PXD006537	30137212	Alz_P01_C02_122-MAP_00482428-84FCTX-F-3.9-27-MAP	Tissue human brain	Homo sapiens	1	ExperimentName-SAMPLE-AGE-REGION-GENDER-PMI-SITE-SampleGroup-SampleID	analysis/mass_spec/reanalysis_r1.4/PXD006537/Alz_P01_C02_122_26Apr12_Roc_12-03-26/reports/Alz_P01_C02_122_26Apr12_Roc_12-03-26_sample_1_Default_Hierarchical_Report.txt				Alz_P01_C02_122_26Apr12_Roc_12-03-26	analysis/mass_spec/reanalysis_r1.4/PXD006537/Alz_P01_C02_122_26Apr12_Roc_12-03-26/reports/Alz_P01_C02_122_26Apr12_Roc_12-03-26_sample_1_Default_Hierarchical_Report.txt
PXD006537	Alz_P01_C03_123_26Apr12_Roc_12-03-17	Alz_P02_C03_699b_11Sep12_Roc_12-04-08	public_data/PXD006537/Alz_P02_C03_699b_11Sep12_Roc_12-04-08.mgf	Trypsin	Carbamidomethylation of C, 18O(2) of peptide C-term		inter	https://www.ebi.ac.uk/pride/archive/projects/PXD006537	30137212	Alz_P01_C03_123-ROS_20665307-95FCTX-F-5.3-28-ROS	Tissue human brain	Homo sapiens	1	ExperimentName-SAMPLE-AGE-REGION-GENDER-PMI-SITE-SampleGroup-SampleID	analysis/mass_spec/reanalysis_r1.4/PXD006537/Alz_P01_C03_123_26Apr12_Roc_12-03-17/reports/Alz_P01_C03_123_26Apr12_Roc_12-03-17_sample_1_Default_Hierarchical_Report.txt				Alz_P01_C03_123_26Apr12_Roc_12-03-17	analysis/mass_spec/reanalysis_r1.4/PXD006537/Alz_P01_C03_123_26Apr12_Roc_12-03-17/reports/Alz_P01_C03_123_26Apr12_Roc_12-03-17_sample_1_Default_Hierarchical_Report.txt
