#dataset_identifier	experiment_name	dataset_path	enzyme_list	fixmods_list	variable_mods_list	ms_type	download	citation	sample	sample_type	specie_name	replicate	note	report
PXD010138	160922_BL709-3_R2	public_data/PXD010138/160922_BL709-3_R2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_BL709-3_REP2	Tissue Brain	Homo sapiens	2	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_BL709-3_R2/reports/160922_BL709-3_R2_sample_1_Default_Hierarchical_Report.txt
PXD010138	160922_BL709-3_R3	public_data/PXD010138/160922_BL709-3_R3.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_BL709-3_REP3	Tissue Brain	Homo sapiens	3	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_BL709-3_R3/reports/160922_BL709-3_R3_sample_1_Default_Hierarchical_Report.txt
PXD010138	160922_BL994-3_R1	public_data/PXD010138/160922_BL994-3_R1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_BL994-3_REP1	Tissue Brain	Homo sapiens	1	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_BL994-3_R1/reports/160922_BL994-3_R1_sample_1_Default_Hierarchical_Report.txt
PXD010138	160922_BL994-3_R2	public_data/PXD010138/160922_BL994-3_R2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_BL994-3_REP2	Tissue Brain	Homo sapiens	2	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_BL994-3_R2/reports/160922_BL994-3_R2_sample_1_Default_Hierarchical_Report.txt
PXD010138	160922_BL994-3_R3	public_data/PXD010138/160922_BL994-3_R3.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_BL994-3_REP3	Tissue Brain	Homo sapiens	3	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_BL994-3_R3/reports/160922_BL994-3_R3_sample_1_Default_Hierarchical_Report.txt
PXD010138	160922_BR206-3_R1	public_data/PXD010138/160922_BR206-3_R1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_BR206-3_REP1	Tissue Brain	Homo sapiens	1	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_BR206-3_R1/reports/160922_BR206-3_R1_sample_1_Default_Hierarchical_Report.txt
PXD010138	160922_BR206-3_R2	public_data/PXD010138/160922_BR206-3_R2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_BR206-3_REP2	Tissue Brain	Homo sapiens	2	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_BR206-3_R2/reports/160922_BR206-3_R2_sample_1_Default_Hierarchical_Report.txt
PXD010138	160922_BR206-3_R3	public_data/PXD010138/160922_BR206-3_R3.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_BR206-3_REP3	Tissue Brain	Homo sapiens	3	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_BR206-3_R3/reports/160922_BR206-3_R3_sample_1_Default_Hierarchical_Report.txt
PXD010138	160922_BR247-2_2_R1	public_data/PXD010138/160922_BR247-2_2_R1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_BR247-2_REP1	Tissue Brain	Homo sapiens	1	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_BR247-2_2_R1/reports/160922_BR247-2_2_R1_sample_1_Default_Hierarchical_Report.txt
PXD010138	160922_BR247-2_2_R2	public_data/PXD010138/160922_BR247-2_2_R2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_BR247-2_REP2	Tissue Brain	Homo sapiens	2	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_BR247-2_2_R2/reports/160922_BR247-2_2_R2_sample_1_Default_Hierarchical_Report.txt
PXD010138	160922_BR247-2_2_R3	public_data/PXD010138/160922_BR247-2_2_R3.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_BR247-2_REP3	Tissue Brain	Homo sapiens	3	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_BR247-2_2_R3/reports/160922_BR247-2_2_R3_sample_1_Default_Hierarchical_Report.txt
PXD010138	160922_BR247-3_1_R1	public_data/PXD010138/160922_BR247-3_1_R1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_BR247-3_REP1	Tissue Brain	Homo sapiens	1	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_BR247-3_1_R1/reports/160922_BR247-3_1_R1_sample_1_Default_Hierarchical_Report.txt
PXD010138	160922_BR247-3_1_R2	public_data/PXD010138/160922_BR247-3_1_R2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_BR247-3_REP2	Tissue Brain	Homo sapiens	2	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_BR247-3_1_R2/reports/160922_BR247-3_1_R2_sample_1_Default_Hierarchical_Report.txt
PXD010138	160922_BR247-3_1_R3	public_data/PXD010138/160922_BR247-3_1_R3.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_BR247-3_REP3	Tissue Brain	Homo sapiens	3	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_BR247-3_1_R3/reports/160922_BR247-3_1_R3_sample_1_Default_Hierarchical_Report.txt
PXD010138	160922_G259-3_R1	public_data/PXD010138/160922_G259-3_R1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_G259-3_REP1	Tissue Brain	Homo sapiens	1	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_G259-3_R1/reports/160922_G259-3_R1_sample_1_Default_Hierarchical_Report.txt
PXD010138	160922_G259-3_R2	public_data/PXD010138/160922_G259-3_R2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_G259-3_REP2	Tissue Brain	Homo sapiens	2	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_G259-3_R2/reports/160922_G259-3_R2_sample_1_Default_Hierarchical_Report.txt
PXD010138	160922_G259-3_R3	public_data/PXD010138/160922_G259-3_R3.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_G259-3_REP3	Tissue Brain	Homo sapiens	3	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_G259-3_R3/reports/160922_G259-3_R3_sample_1_Default_Hierarchical_Report.txt
PXD010138	160922_G388-3_R1	public_data/PXD010138/160922_G388-3_R1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_G388-3_REP1	Tissue Brain	Homo sapiens	1	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_G388-3_R1/reports/160922_G388-3_R1_sample_1_Default_Hierarchical_Report.txt
PXD010138	160922_G388-3_R2	public_data/PXD010138/160922_G388-3_R2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_G388-3_REP2	Tissue Brain	Homo sapiens	2	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_G388-3_R2/reports/160922_G388-3_R2_sample_1_Default_Hierarchical_Report.txt
PXD010138	160922_G388-3_R3	public_data/PXD010138/160922_G388-3_R3.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_G388-3_REP3	Tissue Brain	Homo sapiens	3	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_G388-3_R3/reports/160922_G388-3_R3_sample_1_Default_Hierarchical_Report.txt
PXD010138	160922_G576-3_R1	public_data/PXD010138/160922_G576-3_R1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_G576-3_REP1	Tissue Brain	Homo sapiens	1	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_G576-3_R1/reports/160922_G576-3_R1_sample_1_Default_Hierarchical_Report.txt
PXD010138	160922_G576-3_R2	public_data/PXD010138/160922_G576-3_R2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_G576-3_REP2	Tissue Brain	Homo sapiens	2	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_G576-3_R2/reports/160922_G576-3_R2_sample_1_Default_Hierarchical_Report.txt
PXD010138	160922_G576-3_R3	public_data/PXD010138/160922_G576-3_R3.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_G576-3_REP3	Tissue Brain	Homo sapiens	3	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_G576-3_R3/reports/160922_G576-3_R3_sample_1_Default_Hierarchical_Report.txt
PXD010138	160922_G71-3_R1	public_data/PXD010138/160922_G71-3_R1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_G71-3_REP1	Tissue Brain	Homo sapiens	1	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_G71-3_R1/reports/160922_G71-3_R1_sample_1_Default_Hierarchical_Report.txt
PXD010138	160922_G71-3_R2	public_data/PXD010138/160922_G71-3_R2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_G71-3_REP2	Tissue Brain	Homo sapiens	2	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_G71-3_R2/reports/160922_G71-3_R2_sample_1_Default_Hierarchical_Report.txt
PXD010138	160922_G71-3_R3	public_data/PXD010138/160922_G71-3_R3.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_G71-3_REP3	Tissue Brain	Homo sapiens	3	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_G71-3_R3/reports/160922_G71-3_R3_sample_1_Default_Hierarchical_Report.txt
PXD010138	160922_G733-3_R1	public_data/PXD010138/160922_G733-3_R1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_G733-3_REP1	Tissue Brain	Homo sapiens	1	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_G733-3_R1/reports/160922_G733-3_R1_sample_1_Default_Hierarchical_Report.txt
PXD010138	160922_G733-3_R2	public_data/PXD010138/160922_G733-3_R2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_G733-3_REP2	Tissue Brain	Homo sapiens	2	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_G733-3_R2/reports/160922_G733-3_R2_sample_1_Default_Hierarchical_Report.txt
PXD010138	160922_G733-3_R3	public_data/PXD010138/160922_G733-3_R3.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_G733-3_REP3	Tissue Brain	Homo sapiens	3	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_G733-3_R3/reports/160922_G733-3_R3_sample_1_Default_Hierarchical_Report.txt
PXD010138	160922_G806-3_R1	public_data/PXD010138/160922_G806-3_R1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_G806-3_REP1	Tissue Brain	Homo sapiens	1	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_G806-3_R1/reports/160922_G806-3_R1_sample_1_Default_Hierarchical_Report.txt
PXD010138	160922_G806-3_R2	public_data/PXD010138/160922_G806-3_R2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_G806-3_REP2	Tissue Brain	Homo sapiens	2	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_G806-3_R2/reports/160922_G806-3_R2_sample_1_Default_Hierarchical_Report.txt
PXD010138	160922_V869-3_R1	public_data/PXD010138/160922_V869-3_R1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_V869-3_REP1	Tissue Brain	Homo sapiens	1	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_V869-3_R1/reports/160922_V869-3_R1_sample_1_Default_Hierarchical_Report.txt
PXD010138	160922_V869-3_R2	public_data/PXD010138/160922_V869-3_R2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_V869-3_REP2	Tissue Brain	Homo sapiens	2	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_V869-3_R2/reports/160922_V869-3_R2_sample_1_Default_Hierarchical_Report.txt
PXD010138	160922_V869-3_R3	public_data/PXD010138/160922_V869-3_R3.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	FC_V869-3_REP3	Tissue Brain	Homo sapiens	3	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160922_V869-3_R3/reports/160922_V869-3_R3_sample_1_Default_Hierarchical_Report.txt
PXD010138	160929_A305_FASP2_R1	public_data/PXD010138/160929_A305_FASP2_R1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	TC_A305_REP1	Tissue Brain	Homo sapiens	1	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160929_A305_FASP2_R1/reports/160929_A305_FASP2_R1_sample_1_Default_Hierarchical_Report.txt
PXD010138	160929_A305_FASP2_R2	public_data/PXD010138/160929_A305_FASP2_R2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	TC_A305_REP2	Tissue Brain	Homo sapiens	2	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160929_A305_FASP2_R2/reports/160929_A305_FASP2_R2_sample_1_Default_Hierarchical_Report.txt
PXD010138	160929_A305_FASP2_R3	public_data/PXD010138/160929_A305_FASP2_R3.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	TC_A305_REP3	Tissue Brain	Homo sapiens	3	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160929_A305_FASP2_R3/reports/160929_A305_FASP2_R3_sample_1_Default_Hierarchical_Report.txt
PXD010138	160929_Bl492_R1	public_data/PXD010138/160929_Bl492_R1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD010138	31207390	TC_Bl492_REP1	Tissue Brain	Homo sapiens	1	Post-mortem dissections of humain brain regions (entorhinal cortex: EC, parahippocampal cortex: PHC, temporal cortex: TC and frontal cortex: FC) in triplicate digestions (REP)	analysis/mass_spec/reanalysis_r1.4/PXD010138/160929_Bl492_R1/reports/160929_Bl492_R1_sample_1_Default_Hierarchical_Report.txt
