#dataset_identifier	experiment_name	dataset_path	enzyme_list	fixmods_list	variable_mods_list	ms_type	download	citation	sample	sample_type	specie_name	replicate	note	report
PXD004682	20150912_Haura-Pilot_N0294_bRPLC06-1	public_data/PXD004682/mgf/20150912_Haura-Pilot_N0294_bRPLC06-1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004682	28195392	N0294/bRPLC06/1	Tissue lung 4 carcinomas or adjacent cells	Homo sapiens	1	" #patient/fractions_bRPLC/replicat ; 4 patients,lung carcinomas cells or adjacent tissus, 12 fractions, duplicata technique"	analysis/mass_spec/reanalysis_r1.4/PXD004682/20150912_Haura-Pilot_N0294_bRPLC06-1/reports/20150912_Haura-Pilot_N0294_bRPLC06-1_sample_1_Default_Hierarchical_Report.txt
PXD004682	20150912_Haura-Pilot_N0294_bRPLC06-2	public_data/PXD004682/mgf/20150912_Haura-Pilot_N0294_bRPLC06-2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004682	28195392	N0294/bRPLC06/2	Tissue lung 4 carcinomas or adjacent cells	Homo sapiens	1	" #patient/fractions_bRPLC/replicat ; 4 patients,lung carcinomas cells or adjacent tissus, 12 fractions, duplicata technique"	analysis/mass_spec/reanalysis_r1.4/PXD004682/20150912_Haura-Pilot_N0294_bRPLC06-2/reports/20150912_Haura-Pilot_N0294_bRPLC06-2_sample_1_Default_Hierarchical_Report.txt
PXD004682	20150912_Haura-Pilot_N0294_bRPLC07-1	public_data/PXD004682/mgf/20150912_Haura-Pilot_N0294_bRPLC07-1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004682	28195392	N0294/bRPLC07/1	Tissue lung 4 carcinomas or adjacent cells	Homo sapiens	1	" #patient/fractions_bRPLC/replicat ; 4 patients,lung carcinomas cells or adjacent tissus, 12 fractions, duplicata technique"	analysis/mass_spec/reanalysis_r1.4/PXD004682/20150912_Haura-Pilot_N0294_bRPLC07-1/reports/20150912_Haura-Pilot_N0294_bRPLC07-1_sample_1_Default_Hierarchical_Report.txt
PXD004682	20150912_Haura-Pilot_N0294_bRPLC07-2	public_data/PXD004682/mgf/20150912_Haura-Pilot_N0294_bRPLC07-2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004682	28195392	N0294/bRPLC07/2	Tissue lung 4 carcinomas or adjacent cells	Homo sapiens	1	" #patient/fractions_bRPLC/replicat ; 4 patients,lung carcinomas cells or adjacent tissus, 12 fractions, duplicata technique"	analysis/mass_spec/reanalysis_r1.4/PXD004682/20150912_Haura-Pilot_N0294_bRPLC07-2/reports/20150912_Haura-Pilot_N0294_bRPLC07-2_sample_1_Default_Hierarchical_Report.txt
PXD004682	20150912_Haura-Pilot_N0294_bRPLC08-1	public_data/PXD004682/mgf/20150912_Haura-Pilot_N0294_bRPLC08-1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004682	28195392	N0294/bRPLC08/1	Tissue lung 4 carcinomas or adjacent cells	Homo sapiens	1	" #patient/fractions_bRPLC/replicat ; 4 patients,lung carcinomas cells or adjacent tissus, 12 fractions, duplicata technique"	analysis/mass_spec/reanalysis_r1.4/PXD004682/20150912_Haura-Pilot_N0294_bRPLC08-1/reports/20150912_Haura-Pilot_N0294_bRPLC08-1_sample_1_Default_Hierarchical_Report.txt
PXD004682	20150912_Haura-Pilot_N0294_bRPLC08-2	public_data/PXD004682/mgf/20150912_Haura-Pilot_N0294_bRPLC08-2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004682	28195392	N0294/bRPLC08/2	Tissue lung 4 carcinomas or adjacent cells	Homo sapiens	1	" #patient/fractions_bRPLC/replicat ; 4 patients,lung carcinomas cells or adjacent tissus, 12 fractions, duplicata technique"	analysis/mass_spec/reanalysis_r1.4/PXD004682/20150912_Haura-Pilot_N0294_bRPLC08-2/reports/20150912_Haura-Pilot_N0294_bRPLC08-2_sample_1_Default_Hierarchical_Report.txt
PXD004682	20150912_Haura-Pilot_N0294_bRPLC09-1	public_data/PXD004682/mgf/20150912_Haura-Pilot_N0294_bRPLC09-1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004682	28195392	N0294/bRPLC09/1	Tissue lung 4 carcinomas or adjacent cells	Homo sapiens	1	" #patient/fractions_bRPLC/replicat ; 4 patients,lung carcinomas cells or adjacent tissus, 12 fractions, duplicata technique"	analysis/mass_spec/reanalysis_r1.4/PXD004682/20150912_Haura-Pilot_N0294_bRPLC09-1/reports/20150912_Haura-Pilot_N0294_bRPLC09-1_sample_1_Default_Hierarchical_Report.txt
PXD004682	20150912_Haura-Pilot_N0294_bRPLC09-2	public_data/PXD004682/mgf/20150912_Haura-Pilot_N0294_bRPLC09-2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004682	28195392	N0294/bRPLC09/2	Tissue lung 4 carcinomas or adjacent cells	Homo sapiens	1	" #patient/fractions_bRPLC/replicat ; 4 patients,lung carcinomas cells or adjacent tissus, 12 fractions, duplicata technique"	analysis/mass_spec/reanalysis_r1.4/PXD004682/20150912_Haura-Pilot_N0294_bRPLC09-2/reports/20150912_Haura-Pilot_N0294_bRPLC09-2_sample_1_Default_Hierarchical_Report.txt
PXD004682	20150912_Haura-Pilot_N0294_bRPLC10-1	public_data/PXD004682/mgf/20150912_Haura-Pilot_N0294_bRPLC10-1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004682	28195392	N0294/bRPLC10/1	Tissue lung 4 carcinomas or adjacent cells	Homo sapiens	1	" #patient/fractions_bRPLC/replicat ; 4 patients,lung carcinomas cells or adjacent tissus, 12 fractions, duplicata technique"	analysis/mass_spec/reanalysis_r1.4/PXD004682/20150912_Haura-Pilot_N0294_bRPLC10-1/reports/20150912_Haura-Pilot_N0294_bRPLC10-1_sample_1_Default_Hierarchical_Report.txt
PXD004682	20150912_Haura-Pilot_N0294_bRPLC10-2	public_data/PXD004682/mgf/20150912_Haura-Pilot_N0294_bRPLC10-2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004682	28195392	N0294/bRPLC10/2	Tissue lung 4 carcinomas or adjacent cells	Homo sapiens	1	" #patient/fractions_bRPLC/replicat ; 4 patients,lung carcinomas cells or adjacent tissus, 12 fractions, duplicata technique"	analysis/mass_spec/reanalysis_r1.4/PXD004682/20150912_Haura-Pilot_N0294_bRPLC10-2/reports/20150912_Haura-Pilot_N0294_bRPLC10-2_sample_1_Default_Hierarchical_Report.txt
PXD004682	20150912_Haura-Pilot_N0294_bRPLC11-1	public_data/PXD004682/mgf/20150912_Haura-Pilot_N0294_bRPLC11-1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004682	28195392	N0294/bRPLC11/1	Tissue lung 4 carcinomas or adjacent cells	Homo sapiens	1	" #patient/fractions_bRPLC/replicat ; 4 patients,lung carcinomas cells or adjacent tissus, 12 fractions, duplicata technique"	analysis/mass_spec/reanalysis_r1.4/PXD004682/20150912_Haura-Pilot_N0294_bRPLC11-1/reports/20150912_Haura-Pilot_N0294_bRPLC11-1_sample_1_Default_Hierarchical_Report.txt
PXD004682	20150912_Haura-Pilot_N0294_bRPLC11-2	public_data/PXD004682/mgf/20150912_Haura-Pilot_N0294_bRPLC11-2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004682	28195392	N0294/bRPLC11/2	Tissue lung 4 carcinomas or adjacent cells	Homo sapiens	1	" #patient/fractions_bRPLC/replicat ; 4 patients,lung carcinomas cells or adjacent tissus, 12 fractions, duplicata technique"	analysis/mass_spec/reanalysis_r1.4/PXD004682/20150912_Haura-Pilot_N0294_bRPLC11-2/reports/20150912_Haura-Pilot_N0294_bRPLC11-2_sample_1_Default_Hierarchical_Report.txt
PXD004682	20150912_Haura-Pilot_N0294_bRPLC12-1	public_data/PXD004682/mgf/20150912_Haura-Pilot_N0294_bRPLC12-1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004682	28195392	N0294/bRPLC12/1	Tissue lung 4 carcinomas or adjacent cells	Homo sapiens	1	" #patient/fractions_bRPLC/replicat ; 4 patients,lung carcinomas cells or adjacent tissus, 12 fractions, duplicata technique"	analysis/mass_spec/reanalysis_r1.4/PXD004682/20150912_Haura-Pilot_N0294_bRPLC12-1/reports/20150912_Haura-Pilot_N0294_bRPLC12-1_sample_1_Default_Hierarchical_Report.txt
PXD004682	20150912_Haura-Pilot_N0294_bRPLC12-2	public_data/PXD004682/mgf/20150912_Haura-Pilot_N0294_bRPLC12-2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004682	28195392	N0294/bRPLC12/2	Tissue lung 4 carcinomas or adjacent cells	Homo sapiens	1	" #patient/fractions_bRPLC/replicat ; 4 patients,lung carcinomas cells or adjacent tissus, 12 fractions, duplicata technique"	analysis/mass_spec/reanalysis_r1.4/PXD004682/20150912_Haura-Pilot_N0294_bRPLC12-2/reports/20150912_Haura-Pilot_N0294_bRPLC12-2_sample_1_Default_Hierarchical_Report.txt
PXD004682	20150912_Haura-Pilot_N0295_bRPLC01-1	public_data/PXD004682/mgf/20150912_Haura-Pilot_N0295_bRPLC01-1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004682	28195392	N0295/bRPLC01/1	Tissue lung 4 carcinomas or adjacent cells	Homo sapiens	2	" #patient/fractions_bRPLC/replicat ; 4 patients,lung carcinomas cells or adjacent tissus, 12 fractions, duplicata technique"	analysis/mass_spec/reanalysis_r1.4/PXD004682/20150912_Haura-Pilot_N0295_bRPLC01-1/reports/20150912_Haura-Pilot_N0295_bRPLC01-1_sample_1_Default_Hierarchical_Report.txt
PXD004682	20150912_Haura-Pilot_N0295_bRPLC01-2	public_data/PXD004682/mgf/20150912_Haura-Pilot_N0295_bRPLC01-2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004682	28195392	N0295/bRPLC01/2	Tissue lung 4 carcinomas or adjacent cells	Homo sapiens	2	" #patient/fractions_bRPLC/replicat ; 4 patients,lung carcinomas cells or adjacent tissus, 12 fractions, duplicata technique"	analysis/mass_spec/reanalysis_r1.4/PXD004682/20150912_Haura-Pilot_N0295_bRPLC01-2/reports/20150912_Haura-Pilot_N0295_bRPLC01-2_sample_1_Default_Hierarchical_Report.txt
PXD004682	20150912_Haura-Pilot_N0295_bRPLC02-1	public_data/PXD004682/mgf/20150912_Haura-Pilot_N0295_bRPLC02-1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004682	28195392	N0295/bRPLC02/1	Tissue lung 4 carcinomas or adjacent cells	Homo sapiens	2	" #patient/fractions_bRPLC/replicat ; 4 patients,lung carcinomas cells or adjacent tissus, 12 fractions, duplicata technique"	analysis/mass_spec/reanalysis_r1.4/PXD004682/20150912_Haura-Pilot_N0295_bRPLC02-1/reports/20150912_Haura-Pilot_N0295_bRPLC02-1_sample_1_Default_Hierarchical_Report.txt
PXD004682	20150912_Haura-Pilot_N0295_bRPLC02-2	public_data/PXD004682/mgf/20150912_Haura-Pilot_N0295_bRPLC02-2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004682	28195392	N0295/bRPLC02/2	Tissue lung 4 carcinomas or adjacent cells	Homo sapiens	2	" #patient/fractions_bRPLC/replicat ; 4 patients,lung carcinomas cells or adjacent tissus, 12 fractions, duplicata technique"	analysis/mass_spec/reanalysis_r1.4/PXD004682/20150912_Haura-Pilot_N0295_bRPLC02-2/reports/20150912_Haura-Pilot_N0295_bRPLC02-2_sample_1_Default_Hierarchical_Report.txt
PXD004682	20150912_Haura-Pilot_N0295_bRPLC03-1	public_data/PXD004682/mgf/20150912_Haura-Pilot_N0295_bRPLC03-1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004682	28195392	N0295/bRPLC03/1	Tissue lung 4 carcinomas or adjacent cells	Homo sapiens	2	" #patient/fractions_bRPLC/replicat ; 4 patients,lung carcinomas cells or adjacent tissus, 12 fractions, duplicata technique"	analysis/mass_spec/reanalysis_r1.4/PXD004682/20150912_Haura-Pilot_N0295_bRPLC03-1/reports/20150912_Haura-Pilot_N0295_bRPLC03-1_sample_1_Default_Hierarchical_Report.txt
PXD004682	20150912_Haura-Pilot_N0295_bRPLC03-2	public_data/PXD004682/mgf/20150912_Haura-Pilot_N0295_bRPLC03-2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004682	28195392	N0295/bRPLC03/2	Tissue lung 4 carcinomas or adjacent cells	Homo sapiens	2	" #patient/fractions_bRPLC/replicat ; 4 patients,lung carcinomas cells or adjacent tissus, 12 fractions, duplicata technique"	analysis/mass_spec/reanalysis_r1.4/PXD004682/20150912_Haura-Pilot_N0295_bRPLC03-2/reports/20150912_Haura-Pilot_N0295_bRPLC03-2_sample_1_Default_Hierarchical_Report.txt
PXD004682	20150912_Haura-Pilot_N0295_bRPLC04-1	public_data/PXD004682/mgf/20150912_Haura-Pilot_N0295_bRPLC04-1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004682	28195392	N0295/bRPLC04/1	Tissue lung 4 carcinomas or adjacent cells	Homo sapiens	2	" #patient/fractions_bRPLC/replicat ; 4 patients,lung carcinomas cells or adjacent tissus, 12 fractions, duplicata technique"	analysis/mass_spec/reanalysis_r1.4/PXD004682/20150912_Haura-Pilot_N0295_bRPLC04-1/reports/20150912_Haura-Pilot_N0295_bRPLC04-1_sample_1_Default_Hierarchical_Report.txt
PXD004682	20150912_Haura-Pilot_N0295_bRPLC04-2	public_data/PXD004682/mgf/20150912_Haura-Pilot_N0295_bRPLC04-2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004682	28195392	N0295/bRPLC04/2	Tissue lung 4 carcinomas or adjacent cells	Homo sapiens	2	" #patient/fractions_bRPLC/replicat ; 4 patients,lung carcinomas cells or adjacent tissus, 12 fractions, duplicata technique"	analysis/mass_spec/reanalysis_r1.4/PXD004682/20150912_Haura-Pilot_N0295_bRPLC04-2/reports/20150912_Haura-Pilot_N0295_bRPLC04-2_sample_1_Default_Hierarchical_Report.txt
PXD004682	20150912_Haura-Pilot_N0295_bRPLC05-1	public_data/PXD004682/mgf/20150912_Haura-Pilot_N0295_bRPLC05-1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004682	28195392	N0295/bRPLC05/1	Tissue lung 4 carcinomas or adjacent cells	Homo sapiens	2	" #patient/fractions_bRPLC/replicat ; 4 patients,lung carcinomas cells or adjacent tissus, 12 fractions, duplicata technique"	analysis/mass_spec/reanalysis_r1.4/PXD004682/20150912_Haura-Pilot_N0295_bRPLC05-1/reports/20150912_Haura-Pilot_N0295_bRPLC05-1_sample_1_Default_Hierarchical_Report.txt
PXD004682	20150912_Haura-Pilot_N0295_bRPLC05-2	public_data/PXD004682/mgf/20150912_Haura-Pilot_N0295_bRPLC05-2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004682	28195392	N0295/bRPLC05/2	Tissue lung 4 carcinomas or adjacent cells	Homo sapiens	2	" #patient/fractions_bRPLC/replicat ; 4 patients,lung carcinomas cells or adjacent tissus, 12 fractions, duplicata technique"	analysis/mass_spec/reanalysis_r1.4/PXD004682/20150912_Haura-Pilot_N0295_bRPLC05-2/reports/20150912_Haura-Pilot_N0295_bRPLC05-2_sample_1_Default_Hierarchical_Report.txt
PXD004682	20150912_Haura-Pilot_N0295_bRPLC06-1	public_data/PXD004682/mgf/20150912_Haura-Pilot_N0295_bRPLC06-1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004682	28195392	N0295/bRPLC06/1	Tissue lung 4 carcinomas or adjacent cells	Homo sapiens	2	" #patient/fractions_bRPLC/replicat ; 4 patients,lung carcinomas cells or adjacent tissus, 12 fractions, duplicata technique"	analysis/mass_spec/reanalysis_r1.4/PXD004682/20150912_Haura-Pilot_N0295_bRPLC06-1/reports/20150912_Haura-Pilot_N0295_bRPLC06-1_sample_1_Default_Hierarchical_Report.txt
PXD004682	20150912_Haura-Pilot_N0295_bRPLC06-2	public_data/PXD004682/mgf/20150912_Haura-Pilot_N0295_bRPLC06-2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004682	28195392	N0295/bRPLC06/2	Tissue lung 4 carcinomas or adjacent cells	Homo sapiens	2	" #patient/fractions_bRPLC/replicat ; 4 patients,lung carcinomas cells or adjacent tissus, 12 fractions, duplicata technique"	analysis/mass_spec/reanalysis_r1.4/PXD004682/20150912_Haura-Pilot_N0295_bRPLC06-2/reports/20150912_Haura-Pilot_N0295_bRPLC06-2_sample_1_Default_Hierarchical_Report.txt
PXD004682	20150912_Haura-Pilot_N0295_bRPLC07-1	public_data/PXD004682/mgf/20150912_Haura-Pilot_N0295_bRPLC07-1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004682	28195392	N0295/bRPLC07/1	Tissue lung 4 carcinomas or adjacent cells	Homo sapiens	2	" #patient/fractions_bRPLC/replicat ; 4 patients,lung carcinomas cells or adjacent tissus, 12 fractions, duplicata technique"	analysis/mass_spec/reanalysis_r1.4/PXD004682/20150912_Haura-Pilot_N0295_bRPLC07-1/reports/20150912_Haura-Pilot_N0295_bRPLC07-1_sample_1_Default_Hierarchical_Report.txt
PXD004682	20150912_Haura-Pilot_N0295_bRPLC07-2	public_data/PXD004682/mgf/20150912_Haura-Pilot_N0295_bRPLC07-2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004682	28195392	N0295/bRPLC07/2	Tissue lung 4 carcinomas or adjacent cells	Homo sapiens	2	" #patient/fractions_bRPLC/replicat ; 4 patients,lung carcinomas cells or adjacent tissus, 12 fractions, duplicata technique"	analysis/mass_spec/reanalysis_r1.4/PXD004682/20150912_Haura-Pilot_N0295_bRPLC07-2/reports/20150912_Haura-Pilot_N0295_bRPLC07-2_sample_1_Default_Hierarchical_Report.txt
PXD004682	20150912_Haura-Pilot_N0295_bRPLC08-1	public_data/PXD004682/mgf/20150912_Haura-Pilot_N0295_bRPLC08-1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004682	28195392	N0295/bRPLC08/1	Tissue lung 4 carcinomas or adjacent cells	Homo sapiens	2	" #patient/fractions_bRPLC/replicat ; 4 patients,lung carcinomas cells or adjacent tissus, 12 fractions, duplicata technique"	analysis/mass_spec/reanalysis_r1.4/PXD004682/20150912_Haura-Pilot_N0295_bRPLC08-1/reports/20150912_Haura-Pilot_N0295_bRPLC08-1_sample_1_Default_Hierarchical_Report.txt
PXD004682	20150912_Haura-Pilot_N0295_bRPLC08-2	public_data/PXD004682/mgf/20150912_Haura-Pilot_N0295_bRPLC08-2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004682	28195392	N0295/bRPLC08/2	Tissue lung 4 carcinomas or adjacent cells	Homo sapiens	2	" #patient/fractions_bRPLC/replicat ; 4 patients,lung carcinomas cells or adjacent tissus, 12 fractions, duplicata technique"	analysis/mass_spec/reanalysis_r1.4/PXD004682/20150912_Haura-Pilot_N0295_bRPLC08-2/reports/20150912_Haura-Pilot_N0295_bRPLC08-2_sample_1_Default_Hierarchical_Report.txt
