#dataset_identifier	experiment_name	dataset_path	enzyme_list	fixmods_list	variable_mods_list	ms_type	download	citation	sample	sample_type	specie_name	replicate	note	report
PXD002516	131023_Sunil_PPT_Brain_A_12	public_data/PXD002516/mgf/131023_Sunil_PPT_Brain_A_12.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002516	26892330	131023_Sunil_PPT_Brain_A_12/AcetateBuffer_Aggregated	Tissue Brain samples of 69-year-old male diagnosed with subarachnoid hemorrhage (SAH) and dementia	Homo sapiens	1	sample_name(fraction 1-26)/soluble ou aggregated pellet	analysis/mass_spec/reanalysis_r1.4/PXD002516/131023_Sunil_PPT_Brain_A_12/reports/131023_Sunil_PPT_Brain_A_12_sample_1_Default_Hierarchical_Report.txt
PXD002516	131023_Sunil_PPT_Brain_A_13	public_data/PXD002516/mgf/131023_Sunil_PPT_Brain_A_13.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002516	26892330	131023_Sunil_PPT_Brain_A_13/AcetateBuffer_Aggregated	Tissue Brain samples of 69-year-old male diagnosed with subarachnoid hemorrhage (SAH) and dementia	Homo sapiens	1	sample_name(fraction 1-26)/soluble ou aggregated pellet	analysis/mass_spec/reanalysis_r1.4/PXD002516/131023_Sunil_PPT_Brain_A_13/reports/131023_Sunil_PPT_Brain_A_13_sample_1_Default_Hierarchical_Report.txt
PXD002516	131023_Sunil_PPT_Brain_A_14	public_data/PXD002516/mgf/131023_Sunil_PPT_Brain_A_14.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002516	26892330	131023_Sunil_PPT_Brain_A_14/AcetateBuffer_Aggregated	Tissue Brain samples of 69-year-old male diagnosed with subarachnoid hemorrhage (SAH) and dementia	Homo sapiens	1	sample_name(fraction 1-26)/soluble ou aggregated pellet	analysis/mass_spec/reanalysis_r1.4/PXD002516/131023_Sunil_PPT_Brain_A_14/reports/131023_Sunil_PPT_Brain_A_14_sample_1_Default_Hierarchical_Report.txt
PXD002516	131023_Sunil_PPT_Brain_A_15	public_data/PXD002516/mgf/131023_Sunil_PPT_Brain_A_15.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002516	26892330	131023_Sunil_PPT_Brain_A_15/AcetateBuffer_Aggregated	Tissue Brain samples of 69-year-old male diagnosed with subarachnoid hemorrhage (SAH) and dementia	Homo sapiens	1	sample_name(fraction 1-26)/soluble ou aggregated pellet	analysis/mass_spec/reanalysis_r1.4/PXD002516/131023_Sunil_PPT_Brain_A_15/reports/131023_Sunil_PPT_Brain_A_15_sample_1_Default_Hierarchical_Report.txt
PXD002516	131023_Sunil_PPT_Brain_A_16	public_data/PXD002516/mgf/131023_Sunil_PPT_Brain_A_16.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002516	26892330	131023_Sunil_PPT_Brain_A_16/AcetateBuffer_Aggregated	Tissue Brain samples of 69-year-old male diagnosed with subarachnoid hemorrhage (SAH) and dementia	Homo sapiens	1	sample_name(fraction 1-26)/soluble ou aggregated pellet	analysis/mass_spec/reanalysis_r1.4/PXD002516/131023_Sunil_PPT_Brain_A_16/reports/131023_Sunil_PPT_Brain_A_16_sample_1_Default_Hierarchical_Report.txt
PXD002516	131023_Sunil_PPT_Brain_A_17	public_data/PXD002516/mgf/131023_Sunil_PPT_Brain_A_17.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002516	26892330	131023_Sunil_PPT_Brain_A_17/AcetateBuffer_Aggregated	Tissue Brain samples of 69-year-old male diagnosed with subarachnoid hemorrhage (SAH) and dementia	Homo sapiens	1	sample_name(fraction 1-26)/soluble ou aggregated pellet	analysis/mass_spec/reanalysis_r1.4/PXD002516/131023_Sunil_PPT_Brain_A_17/reports/131023_Sunil_PPT_Brain_A_17_sample_1_Default_Hierarchical_Report.txt
PXD002516	131023_Sunil_PPT_Brain_A_18	public_data/PXD002516/mgf/131023_Sunil_PPT_Brain_A_18.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002516	26892330	131023_Sunil_PPT_Brain_A_18/AcetateBuffer_Aggregated	Tissue Brain samples of 69-year-old male diagnosed with subarachnoid hemorrhage (SAH) and dementia	Homo sapiens	1	sample_name(fraction 1-26)/soluble ou aggregated pellet	analysis/mass_spec/reanalysis_r1.4/PXD002516/131023_Sunil_PPT_Brain_A_18/reports/131023_Sunil_PPT_Brain_A_18_sample_1_Default_Hierarchical_Report.txt
PXD002516	131023_Sunil_PPT_Brain_A_19	public_data/PXD002516/mgf/131023_Sunil_PPT_Brain_A_19.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002516	26892330	131023_Sunil_PPT_Brain_A_19/AcetateBuffer_Aggregated	Tissue Brain samples of 69-year-old male diagnosed with subarachnoid hemorrhage (SAH) and dementia	Homo sapiens	1	sample_name(fraction 1-26)/soluble ou aggregated pellet	analysis/mass_spec/reanalysis_r1.4/PXD002516/131023_Sunil_PPT_Brain_A_19/reports/131023_Sunil_PPT_Brain_A_19_sample_1_Default_Hierarchical_Report.txt
PXD002516	131023_Sunil_PPT_Brain_A_20	public_data/PXD002516/mgf/131023_Sunil_PPT_Brain_A_20.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002516	26892330	131023_Sunil_PPT_Brain_A_20/AcetateBuffer_Aggregated	Tissue Brain samples of 69-year-old male diagnosed with subarachnoid hemorrhage (SAH) and dementia	Homo sapiens	1	sample_name(fraction 1-26)/soluble ou aggregated pellet	analysis/mass_spec/reanalysis_r1.4/PXD002516/131023_Sunil_PPT_Brain_A_20/reports/131023_Sunil_PPT_Brain_A_20_sample_1_Default_Hierarchical_Report.txt
PXD002516	131023_Sunil_PPT_Brain_A_21	public_data/PXD002516/mgf/131023_Sunil_PPT_Brain_A_21.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002516	26892330	131023_Sunil_PPT_Brain_A_21/AcetateBuffer_Aggregated	Tissue Brain samples of 69-year-old male diagnosed with subarachnoid hemorrhage (SAH) and dementia	Homo sapiens	1	sample_name(fraction 1-26)/soluble ou aggregated pellet	analysis/mass_spec/reanalysis_r1.4/PXD002516/131023_Sunil_PPT_Brain_A_21/reports/131023_Sunil_PPT_Brain_A_21_sample_1_Default_Hierarchical_Report.txt
PXD002516	131023_Sunil_PPT_Brain_A_22	public_data/PXD002516/mgf/131023_Sunil_PPT_Brain_A_22.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002516	26892330	131023_Sunil_PPT_Brain_A_22/AcetateBuffer_Aggregated	Tissue Brain samples of 69-year-old male diagnosed with subarachnoid hemorrhage (SAH) and dementia	Homo sapiens	1	sample_name(fraction 1-26)/soluble ou aggregated pellet	analysis/mass_spec/reanalysis_r1.4/PXD002516/131023_Sunil_PPT_Brain_A_22/reports/131023_Sunil_PPT_Brain_A_22_sample_1_Default_Hierarchical_Report.txt
PXD002516	131023_Sunil_PPT_Brain_A_23	public_data/PXD002516/mgf/131023_Sunil_PPT_Brain_A_23.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002516	26892330	131023_Sunil_PPT_Brain_A_23/AcetateBuffer_Aggregated	Tissue Brain samples of 69-year-old male diagnosed with subarachnoid hemorrhage (SAH) and dementia	Homo sapiens	1	sample_name(fraction 1-26)/soluble ou aggregated pellet	analysis/mass_spec/reanalysis_r1.4/PXD002516/131023_Sunil_PPT_Brain_A_23/reports/131023_Sunil_PPT_Brain_A_23_sample_1_Default_Hierarchical_Report.txt
PXD002516	131023_Sunil_PPT_Brain_A_24	public_data/PXD002516/mgf/131023_Sunil_PPT_Brain_A_24.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002516	26892330	131023_Sunil_PPT_Brain_A_24/AcetateBuffer_Aggregated	Tissue Brain samples of 69-year-old male diagnosed with subarachnoid hemorrhage (SAH) and dementia	Homo sapiens	1	sample_name(fraction 1-26)/soluble ou aggregated pellet	analysis/mass_spec/reanalysis_r1.4/PXD002516/131023_Sunil_PPT_Brain_A_24/reports/131023_Sunil_PPT_Brain_A_24_sample_1_Default_Hierarchical_Report.txt
PXD002516	131023_Sunil_PPT_Brain_A_25	public_data/PXD002516/mgf/131023_Sunil_PPT_Brain_A_25.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002516	26892330	131023_Sunil_PPT_Brain_A_25/AcetateBuffer_Aggregated	Tissue Brain samples of 69-year-old male diagnosed with subarachnoid hemorrhage (SAH) and dementia	Homo sapiens	1	sample_name(fraction 1-26)/soluble ou aggregated pellet	analysis/mass_spec/reanalysis_r1.4/PXD002516/131023_Sunil_PPT_Brain_A_25/reports/131023_Sunil_PPT_Brain_A_25_sample_1_Default_Hierarchical_Report.txt
PXD002516	131023_Sunil_PPT_Brain_A_26	public_data/PXD002516/mgf/131023_Sunil_PPT_Brain_A_26.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002516	26892330	131023_Sunil_PPT_Brain_A_26/AcetateBuffer_Aggregated	Tissue Brain samples of 69-year-old male diagnosed with subarachnoid hemorrhage (SAH) and dementia	Homo sapiens	1	sample_name(fraction 1-26)/soluble ou aggregated pellet	analysis/mass_spec/reanalysis_r1.4/PXD002516/131023_Sunil_PPT_Brain_A_26/reports/131023_Sunil_PPT_Brain_A_26_sample_1_Default_Hierarchical_Report.txt
PXD002516	131113_Sunil_PPT_Brain_A_01	public_data/PXD002516/mgf/131113_Sunil_PPT_Brain_A_01.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002516	26892330	131113_Sunil_PPT_Brain_A_01/AcetateBuffer_Aggregated	Tissue Brain samples of 69-year-old male diagnosed with subarachnoid hemorrhage (SAH) and dementia	Homo sapiens	1	sample_name(fraction 1-26)/soluble ou aggregated pellet	analysis/mass_spec/reanalysis_r1.4/PXD002516/131113_Sunil_PPT_Brain_A_01/reports/131113_Sunil_PPT_Brain_A_01_sample_1_Default_Hierarchical_Report.txt
PXD002516	131113_Sunil_PPT_Brain_A_02	public_data/PXD002516/mgf/131113_Sunil_PPT_Brain_A_02.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002516	26892330	131113_Sunil_PPT_Brain_A_02/AcetateBuffer_Aggregated	Tissue Brain samples of 69-year-old male diagnosed with subarachnoid hemorrhage (SAH) and dementia	Homo sapiens	1	sample_name(fraction 1-26)/soluble ou aggregated pellet	analysis/mass_spec/reanalysis_r1.4/PXD002516/131113_Sunil_PPT_Brain_A_02/reports/131113_Sunil_PPT_Brain_A_02_sample_1_Default_Hierarchical_Report.txt
PXD002516	131113_Sunil_PPT_Brain_A_03	public_data/PXD002516/mgf/131113_Sunil_PPT_Brain_A_03.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002516	26892330	131113_Sunil_PPT_Brain_A_03/AcetateBuffer_Aggregated	Tissue Brain samples of 69-year-old male diagnosed with subarachnoid hemorrhage (SAH) and dementia	Homo sapiens	1	sample_name(fraction 1-26)/soluble ou aggregated pellet	analysis/mass_spec/reanalysis_r1.4/PXD002516/131113_Sunil_PPT_Brain_A_03/reports/131113_Sunil_PPT_Brain_A_03_sample_1_Default_Hierarchical_Report.txt
PXD002516	131113_Sunil_PPT_Brain_A_04	public_data/PXD002516/mgf/131113_Sunil_PPT_Brain_A_04.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002516	26892330	131113_Sunil_PPT_Brain_A_04/AcetateBuffer_Aggregated	Tissue Brain samples of 69-year-old male diagnosed with subarachnoid hemorrhage (SAH) and dementia	Homo sapiens	1	sample_name(fraction 1-26)/soluble ou aggregated pellet	analysis/mass_spec/reanalysis_r1.4/PXD002516/131113_Sunil_PPT_Brain_A_04/reports/131113_Sunil_PPT_Brain_A_04_sample_1_Default_Hierarchical_Report.txt
PXD002516	131113_Sunil_PPT_Brain_A_05	public_data/PXD002516/mgf/131113_Sunil_PPT_Brain_A_05.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002516	26892330	131113_Sunil_PPT_Brain_A_05/AcetateBuffer_Aggregated	Tissue Brain samples of 69-year-old male diagnosed with subarachnoid hemorrhage (SAH) and dementia	Homo sapiens	1	sample_name(fraction 1-26)/soluble ou aggregated pellet	analysis/mass_spec/reanalysis_r1.4/PXD002516/131113_Sunil_PPT_Brain_A_05/reports/131113_Sunil_PPT_Brain_A_05_sample_1_Default_Hierarchical_Report.txt
PXD002516	131113_Sunil_PPT_Brain_A_06	public_data/PXD002516/mgf/131113_Sunil_PPT_Brain_A_06.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002516	26892330	131113_Sunil_PPT_Brain_A_06/AcetateBuffer_Aggregated	Tissue Brain samples of 69-year-old male diagnosed with subarachnoid hemorrhage (SAH) and dementia	Homo sapiens	1	sample_name(fraction 1-26)/soluble ou aggregated pellet	analysis/mass_spec/reanalysis_r1.4/PXD002516/131113_Sunil_PPT_Brain_A_06/reports/131113_Sunil_PPT_Brain_A_06_sample_1_Default_Hierarchical_Report.txt
PXD002516	131113_Sunil_PPT_Brain_A_07	public_data/PXD002516/mgf/131113_Sunil_PPT_Brain_A_07.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002516	26892330	131113_Sunil_PPT_Brain_A_07/AcetateBuffer_Aggregated	Tissue Brain samples of 69-year-old male diagnosed with subarachnoid hemorrhage (SAH) and dementia	Homo sapiens	1	sample_name(fraction 1-26)/soluble ou aggregated pellet	analysis/mass_spec/reanalysis_r1.4/PXD002516/131113_Sunil_PPT_Brain_A_07/reports/131113_Sunil_PPT_Brain_A_07_sample_1_Default_Hierarchical_Report.txt
PXD002516	131113_Sunil_PPT_Brain_A_08	public_data/PXD002516/mgf/131113_Sunil_PPT_Brain_A_08.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002516	26892330	131113_Sunil_PPT_Brain_A_08/AcetateBuffer_Aggregated	Tissue Brain samples of 69-year-old male diagnosed with subarachnoid hemorrhage (SAH) and dementia	Homo sapiens	1	sample_name(fraction 1-26)/soluble ou aggregated pellet	analysis/mass_spec/reanalysis_r1.4/PXD002516/131113_Sunil_PPT_Brain_A_08/reports/131113_Sunil_PPT_Brain_A_08_sample_1_Default_Hierarchical_Report.txt
PXD002516	131113_Sunil_PPT_Brain_A_09	public_data/PXD002516/mgf/131113_Sunil_PPT_Brain_A_09.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002516	26892330	131113_Sunil_PPT_Brain_A_09/AcetateBuffer_Aggregated	Tissue Brain samples of 69-year-old male diagnosed with subarachnoid hemorrhage (SAH) and dementia	Homo sapiens	1	sample_name(fraction 1-26)/soluble ou aggregated pellet	analysis/mass_spec/reanalysis_r1.4/PXD002516/131113_Sunil_PPT_Brain_A_09/reports/131113_Sunil_PPT_Brain_A_09_sample_1_Default_Hierarchical_Report.txt
PXD002516	131113_Sunil_PPT_Brain_A_10	public_data/PXD002516/mgf/131113_Sunil_PPT_Brain_A_10.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002516	26892330	131113_Sunil_PPT_Brain_A_10/AcetateBuffer_Aggregated	Tissue Brain samples of 69-year-old male diagnosed with subarachnoid hemorrhage (SAH) and dementia	Homo sapiens	1	sample_name(fraction 1-26)/soluble ou aggregated pellet	analysis/mass_spec/reanalysis_r1.4/PXD002516/131113_Sunil_PPT_Brain_A_10/reports/131113_Sunil_PPT_Brain_A_10_sample_1_Default_Hierarchical_Report.txt
PXD002516	131113_Sunil_PPT_Brain_A_11	public_data/PXD002516/mgf/131113_Sunil_PPT_Brain_A_11.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002516	26892330	131113_Sunil_PPT_Brain_A_11/AcetateBuffer_Aggregated	Tissue Brain samples of 69-year-old male diagnosed with subarachnoid hemorrhage (SAH) and dementia	Homo sapiens	1	sample_name(fraction 1-26)/soluble ou aggregated pellet	analysis/mass_spec/reanalysis_r1.4/PXD002516/131113_Sunil_PPT_Brain_A_11/reports/131113_Sunil_PPT_Brain_A_11_sample_1_Default_Hierarchical_Report.txt
