#dataset_identifier	experiment_name	dataset_path	enzyme_list	fixmods_list	variable_mods_list	ms_type	download	citation	sample	sample_type	specie_name	replicate	note	report
PXD000867	20130411_EXQ6_BaAz_SA_LR1_03	public_data/PXD000867/mgf/20130411_EXQ6_BaAz_SA_LR1_03.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000867	25470552	LR1/3	Primary cells; Freshly isolated primary Hepatic cell type (HC or KC or LSEC or HSC or CHC)	Mus musculus	4	Experiment/fractions	analysis/mass_spec/reanalysis_r1.4/PXD000867/20130411_EXQ6_BaAz_SA_LR1_03/reports/20130411_EXQ6_BaAz_SA_LR1_03_sample_1_Default_Hierarchical_Report.txt
PXD000867	20130411_EXQ6_BaAz_SA_LR1_04	public_data/PXD000867/mgf/20130411_EXQ6_BaAz_SA_LR1_04.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000867	25470552	LR1/4	Primary cells; Freshly isolated primary Hepatic cell type (HC or KC or LSEC or HSC or CHC)	Mus musculus	4	Experiment/fractions	analysis/mass_spec/reanalysis_r1.4/PXD000867/20130411_EXQ6_BaAz_SA_LR1_04/reports/20130411_EXQ6_BaAz_SA_LR1_04_sample_1_Default_Hierarchical_Report.txt
PXD000867	20130411_EXQ6_BaAz_SA_LR1_05	public_data/PXD000867/mgf/20130411_EXQ6_BaAz_SA_LR1_05.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000867	25470552	LR1/5	Primary cells; Freshly isolated primary Hepatic cell type (HC or KC or LSEC or HSC or CHC)	Mus musculus	4	Experiment/fractions	analysis/mass_spec/reanalysis_r1.4/PXD000867/20130411_EXQ6_BaAz_SA_LR1_05/reports/20130411_EXQ6_BaAz_SA_LR1_05_sample_1_Default_Hierarchical_Report.txt
PXD000867	20130411_EXQ6_BaAz_SA_LR1_06	public_data/PXD000867/mgf/20130411_EXQ6_BaAz_SA_LR1_06.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000867	25470552	LR1/6	Primary cells; Freshly isolated primary Hepatic cell type (HC or KC or LSEC or HSC or CHC)	Mus musculus	4	Experiment/fractions	analysis/mass_spec/reanalysis_r1.4/PXD000867/20130411_EXQ6_BaAz_SA_LR1_06/reports/20130411_EXQ6_BaAz_SA_LR1_06_sample_1_Default_Hierarchical_Report.txt
PXD000867	20130411_EXQ6_BaAz_SA_SeR1_01	public_data/PXD000867/mgf/20130411_EXQ6_BaAz_SA_SeR1_01.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000867	25470552	SeR1/1	Primary cells; Freshly isolated primary Hepatic cell type (HC or KC or LSEC or HSC or CHC)	Mus musculus	5	Experiment/fractions	analysis/mass_spec/reanalysis_r1.4/PXD000867/20130411_EXQ6_BaAz_SA_SeR1_01/reports/20130411_EXQ6_BaAz_SA_SeR1_01_sample_1_Default_Hierarchical_Report.txt
PXD000867	20130411_EXQ6_BaAz_SA_SeR1_02	public_data/PXD000867/mgf/20130411_EXQ6_BaAz_SA_SeR1_02.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000867	25470552	SeR1/2	Primary cells; Freshly isolated primary Hepatic cell type (HC or KC or LSEC or HSC or CHC)	Mus musculus	5	Experiment/fractions	analysis/mass_spec/reanalysis_r1.4/PXD000867/20130411_EXQ6_BaAz_SA_SeR1_02/reports/20130411_EXQ6_BaAz_SA_SeR1_02_sample_1_Default_Hierarchical_Report.txt
PXD000867	20130411_EXQ6_BaAz_SA_SeR1_04	public_data/PXD000867/mgf/20130411_EXQ6_BaAz_SA_SeR1_04.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000867	25470552	SeR1/4	Primary cells; Freshly isolated primary Hepatic cell type (HC or KC or LSEC or HSC or CHC)	Mus musculus	5	Experiment/fractions	analysis/mass_spec/reanalysis_r1.4/PXD000867/20130411_EXQ6_BaAz_SA_SeR1_04/reports/20130411_EXQ6_BaAz_SA_SeR1_04_sample_1_Default_Hierarchical_Report.txt
PXD000867	20130411_EXQ6_BaAz_SA_SeR1_05	public_data/PXD000867/mgf/20130411_EXQ6_BaAz_SA_SeR1_05.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000867	25470552	SeR1/5	Primary cells; Freshly isolated primary Hepatic cell type (HC or KC or LSEC or HSC or CHC)	Mus musculus	5	Experiment/fractions	analysis/mass_spec/reanalysis_r1.4/PXD000867/20130411_EXQ6_BaAz_SA_SeR1_05/reports/20130411_EXQ6_BaAz_SA_SeR1_05_sample_1_Default_Hierarchical_Report.txt
PXD000867	20130411_EXQ6_BaAz_SA_SeR1_06	public_data/PXD000867/mgf/20130411_EXQ6_BaAz_SA_SeR1_06.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000867	25470552	SeR1/6	Primary cells; Freshly isolated primary Hepatic cell type (HC or KC or LSEC or HSC or CHC)	Mus musculus	5	Experiment/fractions	analysis/mass_spec/reanalysis_r1.4/PXD000867/20130411_EXQ6_BaAz_SA_SeR1_06/reports/20130411_EXQ6_BaAz_SA_SeR1_06_sample_1_Default_Hierarchical_Report.txt
PXD000867	20130413_EXQ6_BaAz_SA_HR1_01	public_data/PXD000867/mgf/20130413_EXQ6_BaAz_SA_HR1_01.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000867	25470552	HR1/1	Primary cells; Freshly isolated primary Hepatic cell type (HC or KC or LSEC or HSC or CHC)	Mus musculus	2	Experiment/fractions	analysis/mass_spec/reanalysis_r1.4/PXD000867/20130413_EXQ6_BaAz_SA_HR1_01/reports/20130413_EXQ6_BaAz_SA_HR1_01_sample_1_Default_Hierarchical_Report.txt
PXD000867	20130413_EXQ6_BaAz_SA_HR1_02	public_data/PXD000867/mgf/20130413_EXQ6_BaAz_SA_HR1_02.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000867	25470552	HR1/2	Primary cells; Freshly isolated primary Hepatic cell type (HC or KC or LSEC or HSC or CHC)	Mus musculus	2	Experiment/fractions	analysis/mass_spec/reanalysis_r1.4/PXD000867/20130413_EXQ6_BaAz_SA_HR1_02/reports/20130413_EXQ6_BaAz_SA_HR1_02_sample_1_Default_Hierarchical_Report.txt
PXD000867	20130413_EXQ6_BaAz_SA_HR1_03	public_data/PXD000867/mgf/20130413_EXQ6_BaAz_SA_HR1_03.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000867	25470552	HR1/3	Primary cells; Freshly isolated primary Hepatic cell type (HC or KC or LSEC or HSC or CHC)	Mus musculus	2	Experiment/fractions	analysis/mass_spec/reanalysis_r1.4/PXD000867/20130413_EXQ6_BaAz_SA_HR1_03/reports/20130413_EXQ6_BaAz_SA_HR1_03_sample_1_Default_Hierarchical_Report.txt
PXD000867	20130413_EXQ6_BaAz_SA_HR1_04	public_data/PXD000867/mgf/20130413_EXQ6_BaAz_SA_HR1_04.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000867	25470552	HR1/4	Primary cells; Freshly isolated primary Hepatic cell type (HC or KC or LSEC or HSC or CHC)	Mus musculus	2	Experiment/fractions	analysis/mass_spec/reanalysis_r1.4/PXD000867/20130413_EXQ6_BaAz_SA_HR1_04/reports/20130413_EXQ6_BaAz_SA_HR1_04_sample_1_Default_Hierarchical_Report.txt
PXD000867	20130413_EXQ6_BaAz_SA_HR1_06	public_data/PXD000867/mgf/20130413_EXQ6_BaAz_SA_HR1_06.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000867	25470552	HR1/6	Primary cells; Freshly isolated primary Hepatic cell type (HC or KC or LSEC or HSC or CHC)	Mus musculus	2	Experiment/fractions	analysis/mass_spec/reanalysis_r1.4/PXD000867/20130413_EXQ6_BaAz_SA_HR1_06/reports/20130413_EXQ6_BaAz_SA_HR1_06_sample_1_Default_Hierarchical_Report.txt
PXD000867	20130415_EXQ6_BaAz_SA_KR1_01	public_data/PXD000867/mgf/20130415_EXQ6_BaAz_SA_KR1_01.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000867	25470552	KR1/1	Primary cells; Freshly isolated primary Hepatic cell type (HC or KC or LSEC or HSC or CHC)	Mus musculus	3	Experiment/fractions	analysis/mass_spec/reanalysis_r1.4/PXD000867/20130415_EXQ6_BaAz_SA_KR1_01/reports/20130415_EXQ6_BaAz_SA_KR1_01_sample_1_Default_Hierarchical_Report.txt
PXD000867	20130415_EXQ6_BaAz_SA_KR1_02	public_data/PXD000867/mgf/20130415_EXQ6_BaAz_SA_KR1_02.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000867	25470552	KR1/2	Primary cells; Freshly isolated primary Hepatic cell type (HC or KC or LSEC or HSC or CHC)	Mus musculus	3	Experiment/fractions	analysis/mass_spec/reanalysis_r1.4/PXD000867/20130415_EXQ6_BaAz_SA_KR1_02/reports/20130415_EXQ6_BaAz_SA_KR1_02_sample_1_Default_Hierarchical_Report.txt
PXD000867	20130415_EXQ6_BaAz_SA_KR1_03	public_data/PXD000867/mgf/20130415_EXQ6_BaAz_SA_KR1_03.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000867	25470552	KR1/3	Primary cells; Freshly isolated primary Hepatic cell type (HC or KC or LSEC or HSC or CHC)	Mus musculus	3	Experiment/fractions	analysis/mass_spec/reanalysis_r1.4/PXD000867/20130415_EXQ6_BaAz_SA_KR1_03/reports/20130415_EXQ6_BaAz_SA_KR1_03_sample_1_Default_Hierarchical_Report.txt
PXD000867	20130415_EXQ6_BaAz_SA_KR1_04	public_data/PXD000867/mgf/20130415_EXQ6_BaAz_SA_KR1_04.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000867	25470552	KR1/4	Primary cells; Freshly isolated primary Hepatic cell type (HC or KC or LSEC or HSC or CHC)	Mus musculus	3	Experiment/fractions	analysis/mass_spec/reanalysis_r1.4/PXD000867/20130415_EXQ6_BaAz_SA_KR1_04/reports/20130415_EXQ6_BaAz_SA_KR1_04_sample_1_Default_Hierarchical_Report.txt
PXD000867	20130415_EXQ6_BaAz_SA_KR1_05	public_data/PXD000867/mgf/20130415_EXQ6_BaAz_SA_KR1_05.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000867	25470552	KR1/5	Primary cells; Freshly isolated primary Hepatic cell type (HC or KC or LSEC or HSC or CHC)	Mus musculus	3	Experiment/fractions	analysis/mass_spec/reanalysis_r1.4/PXD000867/20130415_EXQ6_BaAz_SA_KR1_05/reports/20130415_EXQ6_BaAz_SA_KR1_05_sample_1_Default_Hierarchical_Report.txt
PXD000867	20130415_EXQ6_BaAz_SA_KR1_06	public_data/PXD000867/mgf/20130415_EXQ6_BaAz_SA_KR1_06.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000867	25470552	KR1/6	Primary cells; Freshly isolated primary Hepatic cell type (HC or KC or LSEC or HSC or CHC)	Mus musculus	3	Experiment/fractions	analysis/mass_spec/reanalysis_r1.4/PXD000867/20130415_EXQ6_BaAz_SA_KR1_06/reports/20130415_EXQ6_BaAz_SA_KR1_06_sample_1_Default_Hierarchical_Report.txt
PXD000867	20130416_EXQ6_BaAz_SA_StR1_01	public_data/PXD000867/mgf/20130416_EXQ6_BaAz_SA_StR1_01.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000867	25470552	StR1/1	Primary cells; Freshly isolated primary Hepatic cell type (HC or KC or LSEC or HSC or CHC)	Mus musculus	6	Experiment/fractions	analysis/mass_spec/reanalysis_r1.4/PXD000867/20130416_EXQ6_BaAz_SA_StR1_01/reports/20130416_EXQ6_BaAz_SA_StR1_01_sample_1_Default_Hierarchical_Report.txt
PXD000867	20130416_EXQ6_BaAz_SA_StR1_02	public_data/PXD000867/mgf/20130416_EXQ6_BaAz_SA_StR1_02.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000867	25470552	StR1/2	Primary cells; Freshly isolated primary Hepatic cell type (HC or KC or LSEC or HSC or CHC)	Mus musculus	6	Experiment/fractions	analysis/mass_spec/reanalysis_r1.4/PXD000867/20130416_EXQ6_BaAz_SA_StR1_02/reports/20130416_EXQ6_BaAz_SA_StR1_02_sample_1_Default_Hierarchical_Report.txt
PXD000867	20130416_EXQ6_BaAz_SA_StR1_03	public_data/PXD000867/mgf/20130416_EXQ6_BaAz_SA_StR1_03.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000867	25470552	StR1/3	Primary cells; Freshly isolated primary Hepatic cell type (HC or KC or LSEC or HSC or CHC)	Mus musculus	6	Experiment/fractions	analysis/mass_spec/reanalysis_r1.4/PXD000867/20130416_EXQ6_BaAz_SA_StR1_03/reports/20130416_EXQ6_BaAz_SA_StR1_03_sample_1_Default_Hierarchical_Report.txt
PXD000867	20130416_EXQ6_BaAz_SA_StR1_04	public_data/PXD000867/mgf/20130416_EXQ6_BaAz_SA_StR1_04.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000867	25470552	StR1/4	Primary cells; Freshly isolated primary Hepatic cell type (HC or KC or LSEC or HSC or CHC)	Mus musculus	6	Experiment/fractions	analysis/mass_spec/reanalysis_r1.4/PXD000867/20130416_EXQ6_BaAz_SA_StR1_04/reports/20130416_EXQ6_BaAz_SA_StR1_04_sample_1_Default_Hierarchical_Report.txt
PXD000867	20130416_EXQ6_BaAz_SA_StR1_05	public_data/PXD000867/mgf/20130416_EXQ6_BaAz_SA_StR1_05.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000867	25470552	StR1/5	Primary cells; Freshly isolated primary Hepatic cell type (HC or KC or LSEC or HSC or CHC)	Mus musculus	6	Experiment/fractions	analysis/mass_spec/reanalysis_r1.4/PXD000867/20130416_EXQ6_BaAz_SA_StR1_05/reports/20130416_EXQ6_BaAz_SA_StR1_05_sample_1_Default_Hierarchical_Report.txt
PXD000867	20130416_EXQ6_BaAz_SA_StR1_06	public_data/PXD000867/mgf/20130416_EXQ6_BaAz_SA_StR1_06.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000867	25470552	StR1/6	Primary cells; Freshly isolated primary Hepatic cell type (HC or KC or LSEC or HSC or CHC)	Mus musculus	6	Experiment/fractions	analysis/mass_spec/reanalysis_r1.4/PXD000867/20130416_EXQ6_BaAz_SA_StR1_06/reports/20130416_EXQ6_BaAz_SA_StR1_06_sample_1_Default_Hierarchical_Report.txt
PXD000867	20130419_EXQ6_BaAz_SA_CHR1_01	public_data/PXD000867/mgf/20130419_EXQ6_BaAz_SA_CHR1_01.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000867	25470552	CHR1/1	Primary cells; Freshly isolated primary Hepatic cell type (HC or KC or LSEC or HSC or CHC)	Mus musculus	1	Experiment/fractions	analysis/mass_spec/reanalysis_r1.4/PXD000867/20130419_EXQ6_BaAz_SA_CHR1_01/reports/20130419_EXQ6_BaAz_SA_CHR1_01_sample_1_Default_Hierarchical_Report.txt
PXD000867	20130419_EXQ6_BaAz_SA_CHR1_02	public_data/PXD000867/mgf/20130419_EXQ6_BaAz_SA_CHR1_02.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000867	25470552	CHR1/2	Primary cells; Freshly isolated primary Hepatic cell type (HC or KC or LSEC or HSC or CHC)	Mus musculus	1	Experiment/fractions	analysis/mass_spec/reanalysis_r1.4/PXD000867/20130419_EXQ6_BaAz_SA_CHR1_02/reports/20130419_EXQ6_BaAz_SA_CHR1_02_sample_1_Default_Hierarchical_Report.txt
PXD000867	20130419_EXQ6_BaAz_SA_CHR1_03	public_data/PXD000867/mgf/20130419_EXQ6_BaAz_SA_CHR1_03.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000867	25470552	CHR1/3	Primary cells; Freshly isolated primary Hepatic cell type (HC or KC or LSEC or HSC or CHC)	Mus musculus	1	Experiment/fractions	analysis/mass_spec/reanalysis_r1.4/PXD000867/20130419_EXQ6_BaAz_SA_CHR1_03/reports/20130419_EXQ6_BaAz_SA_CHR1_03_sample_1_Default_Hierarchical_Report.txt
PXD000867	20130419_EXQ6_BaAz_SA_CHR1_04	public_data/PXD000867/mgf/20130419_EXQ6_BaAz_SA_CHR1_04.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000867	25470552	CHR1/4	Primary cells; Freshly isolated primary Hepatic cell type (HC or KC or LSEC or HSC or CHC)	Mus musculus	1	Experiment/fractions	analysis/mass_spec/reanalysis_r1.4/PXD000867/20130419_EXQ6_BaAz_SA_CHR1_04/reports/20130419_EXQ6_BaAz_SA_CHR1_04_sample_1_Default_Hierarchical_Report.txt
