#dataset_identifier	experiment_name	dataset_path	enzyme_list	fixmods_list	variable_mods_list	ms_type	download	citation	sample	sample_type	specie_name	replicate	note	report
PXD002896	ErikM_S1406_072	public_data/PXD002896/mgf/ErikM_S1406_072.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	ErikM_S1406_072	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/ErikM_S1406_072/reports/ErikM_S1406_072_sample_1_Default_Hierarchical_Report.txt
PXD002896	ErikM_S1406_073	public_data/PXD002896/mgf/ErikM_S1406_073.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	ErikM_S1406_073	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/ErikM_S1406_073/reports/ErikM_S1406_073_sample_1_Default_Hierarchical_Report.txt
PXD002896	ErikM_S1406_074	public_data/PXD002896/mgf/ErikM_S1406_074.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	ErikM_S1406_074	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/ErikM_S1406_074/reports/ErikM_S1406_074_sample_1_Default_Hierarchical_Report.txt
PXD002896	ErikM_S1406_075	public_data/PXD002896/mgf/ErikM_S1406_075.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	ErikM_S1406_075	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/ErikM_S1406_075/reports/ErikM_S1406_075_sample_1_Default_Hierarchical_Report.txt
PXD002896	ErikM_S1406_076	public_data/PXD002896/mgf/ErikM_S1406_076.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	ErikM_S1406_076	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/ErikM_S1406_076/reports/ErikM_S1406_076_sample_1_Default_Hierarchical_Report.txt
PXD002896	ErikM_S1406_152	public_data/PXD002896/mgf/ErikM_S1406_152.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	ErikM_S1406_152	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/ErikM_S1406_152/reports/ErikM_S1406_152_sample_1_Default_Hierarchical_Report.txt
PXD002896	ErikM_S1406_153	public_data/PXD002896/mgf/ErikM_S1406_153.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	ErikM_S1406_153	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/ErikM_S1406_153/reports/ErikM_S1406_153_sample_1_Default_Hierarchical_Report.txt
PXD002896	ErikM_S1406_154	public_data/PXD002896/mgf/ErikM_S1406_154.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	ErikM_S1406_154	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/ErikM_S1406_154/reports/ErikM_S1406_154_sample_1_Default_Hierarchical_Report.txt
PXD002896	ErikM_S1406_155	public_data/PXD002896/mgf/ErikM_S1406_155.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	ErikM_S1406_155	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/ErikM_S1406_155/reports/ErikM_S1406_155_sample_1_Default_Hierarchical_Report.txt
PXD002896	ErikM_S1406_156	public_data/PXD002896/mgf/ErikM_S1406_156.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	ErikM_S1406_156	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/ErikM_S1406_156/reports/ErikM_S1406_156_sample_1_Default_Hierarchical_Report.txt
PXD002896	ErikM_S1406_157	public_data/PXD002896/mgf/ErikM_S1406_157.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	ErikM_S1406_157	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/ErikM_S1406_157/reports/ErikM_S1406_157_sample_1_Default_Hierarchical_Report.txt
PXD002896	ErikM_S1406_158	public_data/PXD002896/mgf/ErikM_S1406_158.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	ErikM_S1406_158	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/ErikM_S1406_158/reports/ErikM_S1406_158_sample_1_Default_Hierarchical_Report.txt
PXD002896	ErikM_S1406_159	public_data/PXD002896/mgf/ErikM_S1406_159.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	ErikM_S1406_159	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/ErikM_S1406_159/reports/ErikM_S1406_159_sample_1_Default_Hierarchical_Report.txt
PXD002896	ErikM_S1406_160	public_data/PXD002896/mgf/ErikM_S1406_160.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	ErikM_S1406_160	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/ErikM_S1406_160/reports/ErikM_S1406_160_sample_1_Default_Hierarchical_Report.txt
PXD002896	ErikM_S1406_161	public_data/PXD002896/mgf/ErikM_S1406_161.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	ErikM_S1406_161	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/ErikM_S1406_161/reports/ErikM_S1406_161_sample_1_Default_Hierarchical_Report.txt
PXD002896	ErikM_S1406_163	public_data/PXD002896/mgf/ErikM_S1406_163.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	ErikM_S1406_163	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/ErikM_S1406_163/reports/ErikM_S1406_163_sample_1_Default_Hierarchical_Report.txt
PXD002896	ErikM_S1406_164	public_data/PXD002896/mgf/ErikM_S1406_164.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	ErikM_S1406_164	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/ErikM_S1406_164/reports/ErikM_S1406_164_sample_1_Default_Hierarchical_Report.txt
PXD002896	ErikM_S1406_165	public_data/PXD002896/mgf/ErikM_S1406_165.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	ErikM_S1406_165	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/ErikM_S1406_165/reports/ErikM_S1406_165_sample_1_Default_Hierarchical_Report.txt
PXD002896	ErikM_S1406_166	public_data/PXD002896/mgf/ErikM_S1406_166.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	ErikM_S1406_166	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/ErikM_S1406_166/reports/ErikM_S1406_166_sample_1_Default_Hierarchical_Report.txt
PXD002896	ErikM_S1406_167	public_data/PXD002896/mgf/ErikM_S1406_167.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	ErikM_S1406_167	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/ErikM_S1406_167/reports/ErikM_S1406_167_sample_1_Default_Hierarchical_Report.txt
PXD002896	ErikM_S1406_168	public_data/PXD002896/mgf/ErikM_S1406_168.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	ErikM_S1406_168	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/ErikM_S1406_168/reports/ErikM_S1406_168_sample_1_Default_Hierarchical_Report.txt
PXD002896	ErikM_S1406_169	public_data/PXD002896/mgf/ErikM_S1406_169.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	ErikM_S1406_169	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/ErikM_S1406_169/reports/ErikM_S1406_169_sample_1_Default_Hierarchical_Report.txt
PXD002896	ErikM_S1406_170	public_data/PXD002896/mgf/ErikM_S1406_170.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	ErikM_S1406_170	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/ErikM_S1406_170/reports/ErikM_S1406_170_sample_1_Default_Hierarchical_Report.txt
PXD002896	ErikM_S1406_171	public_data/PXD002896/mgf/ErikM_S1406_171.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	ErikM_S1406_171	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/ErikM_S1406_171/reports/ErikM_S1406_171_sample_1_Default_Hierarchical_Report.txt
PXD002896	ErikM_S1406_172	public_data/PXD002896/mgf/ErikM_S1406_172.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	ErikM_S1406_172	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/ErikM_S1406_172/reports/ErikM_S1406_172_sample_1_Default_Hierarchical_Report.txt
PXD002896	Erik_S1407_013	public_data/PXD002896/mgf/Erik_S1407_013.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	Erik_S1407_013	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/Erik_S1407_013/reports/Erik_S1407_013_sample_1_Default_Hierarchical_Report.txt
PXD002896	Erik_S1407_014	public_data/PXD002896/mgf/Erik_S1407_014.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	Erik_S1407_014	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/Erik_S1407_014/reports/Erik_S1407_014_sample_1_Default_Hierarchical_Report.txt
PXD002896	Erik_S1407_015	public_data/PXD002896/mgf/Erik_S1407_015.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	Erik_S1407_015	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/Erik_S1407_015/reports/Erik_S1407_015_sample_1_Default_Hierarchical_Report.txt
PXD002896	Erik_S1407_016	public_data/PXD002896/mgf/Erik_S1407_016.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	Erik_S1407_016	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/Erik_S1407_016/reports/Erik_S1407_016_sample_1_Default_Hierarchical_Report.txt
PXD002896	Erik_S1407_017	public_data/PXD002896/mgf/Erik_S1407_017.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	Erik_S1407_017	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/Erik_S1407_017/reports/Erik_S1407_017_sample_1_Default_Hierarchical_Report.txt
PXD002896	Erik_S1407_018	public_data/PXD002896/mgf/Erik_S1407_018.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	Erik_S1407_018	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/Erik_S1407_018/reports/Erik_S1407_018_sample_1_Default_Hierarchical_Report.txt
PXD002896	Erik_S1407_019	public_data/PXD002896/mgf/Erik_S1407_019.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	Erik_S1407_019	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/Erik_S1407_019/reports/Erik_S1407_019_sample_1_Default_Hierarchical_Report.txt
PXD002896	Erik_S1407_020	public_data/PXD002896/mgf/Erik_S1407_020.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	Erik_S1407_020	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/Erik_S1407_020/reports/Erik_S1407_020_sample_1_Default_Hierarchical_Report.txt
PXD002896	Erik_S1407_021	public_data/PXD002896/mgf/Erik_S1407_021.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	Erik_S1407_021	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/Erik_S1407_021/reports/Erik_S1407_021_sample_1_Default_Hierarchical_Report.txt
PXD002896	Erik_S1407_022	public_data/PXD002896/mgf/Erik_S1407_022.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	Erik_S1407_022	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/Erik_S1407_022/reports/Erik_S1407_022_sample_1_Default_Hierarchical_Report.txt
PXD002896	Erik_S1407_024	public_data/PXD002896/mgf/Erik_S1407_024.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	Erik_S1407_024	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/Erik_S1407_024/reports/Erik_S1407_024_sample_1_Default_Hierarchical_Report.txt
PXD002896	Erik_S1407_025	public_data/PXD002896/mgf/Erik_S1407_025.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	Erik_S1407_025	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/Erik_S1407_025/reports/Erik_S1407_025_sample_1_Default_Hierarchical_Report.txt
PXD002896	Erik_S1407_026	public_data/PXD002896/mgf/Erik_S1407_026.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	Erik_S1407_026	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/Erik_S1407_026/reports/Erik_S1407_026_sample_1_Default_Hierarchical_Report.txt
PXD002896	Erik_S1407_027	public_data/PXD002896/mgf/Erik_S1407_027.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	Erik_S1407_027	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/Erik_S1407_027/reports/Erik_S1407_027_sample_1_Default_Hierarchical_Report.txt
PXD002896	Erik_S1407_028	public_data/PXD002896/mgf/Erik_S1407_028.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	Erik_S1407_028	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/Erik_S1407_028/reports/Erik_S1407_028_sample_1_Default_Hierarchical_Report.txt
PXD002896	Erik_S1407_029	public_data/PXD002896/mgf/Erik_S1407_029.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	Erik_S1407_029	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/Erik_S1407_029/reports/Erik_S1407_029_sample_1_Default_Hierarchical_Report.txt
PXD002896	Erik_S1407_030	public_data/PXD002896/mgf/Erik_S1407_030.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	Erik_S1407_030	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/Erik_S1407_030/reports/Erik_S1407_030_sample_1_Default_Hierarchical_Report.txt
PXD002896	Erik_S1407_031	public_data/PXD002896/mgf/Erik_S1407_031.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	Erik_S1407_031	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/Erik_S1407_031/reports/Erik_S1407_031_sample_1_Default_Hierarchical_Report.txt
PXD002896	Erik_S1407_032	public_data/PXD002896/mgf/Erik_S1407_032.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	Erik_S1407_032	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/Erik_S1407_032/reports/Erik_S1407_032_sample_1_Default_Hierarchical_Report.txt
PXD002896	Erik_S1407_033	public_data/PXD002896/mgf/Erik_S1407_033.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	Erik_S1407_033	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/Erik_S1407_033/reports/Erik_S1407_033_sample_1_Default_Hierarchical_Report.txt
PXD002896	Erik_S1407_035	public_data/PXD002896/mgf/Erik_S1407_035.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	Erik_S1407_035	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/Erik_S1407_035/reports/Erik_S1407_035_sample_1_Default_Hierarchical_Report.txt
PXD002896	Erik_S1407_036	public_data/PXD002896/mgf/Erik_S1407_036.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	Erik_S1407_036	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/Erik_S1407_036/reports/Erik_S1407_036_sample_1_Default_Hierarchical_Report.txt
PXD002896	Erik_S1407_037	public_data/PXD002896/mgf/Erik_S1407_037.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	Erik_S1407_037	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/Erik_S1407_037/reports/Erik_S1407_037_sample_1_Default_Hierarchical_Report.txt
PXD002896	Erik_S1407_038	public_data/PXD002896/mgf/Erik_S1407_038.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	Erik_S1407_038	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/Erik_S1407_038/reports/Erik_S1407_038_sample_1_Default_Hierarchical_Report.txt
PXD002896	Erik_S1407_039	public_data/PXD002896/mgf/Erik_S1407_039.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	Erik_S1407_039	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/Erik_S1407_039/reports/Erik_S1407_039_sample_1_Default_Hierarchical_Report.txt
PXD002896	Erik_S1407_040	public_data/PXD002896/mgf/Erik_S1407_040.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	Erik_S1407_040	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/Erik_S1407_040/reports/Erik_S1407_040_sample_1_Default_Hierarchical_Report.txt
PXD002896	Erik_S1407_041	public_data/PXD002896/mgf/Erik_S1407_041.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	Erik_S1407_041	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/Erik_S1407_041/reports/Erik_S1407_041_sample_1_Default_Hierarchical_Report.txt
PXD002896	Erik_S1407_042	public_data/PXD002896/mgf/Erik_S1407_042.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	Erik_S1407_042	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/Erik_S1407_042/reports/Erik_S1407_042_sample_1_Default_Hierarchical_Report.txt
PXD002896	Erik_S1407_043	public_data/PXD002896/mgf/Erik_S1407_043.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	Erik_S1407_043	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/Erik_S1407_043/reports/Erik_S1407_043_sample_1_Default_Hierarchical_Report.txt
PXD002896	Erik_S1407_044	public_data/PXD002896/mgf/Erik_S1407_044.mgf	Trypsin	Carbamidomethylation of C		high	https://www.ebi.ac.uk/pride/archive/projects/PXD002896	26732734	Erik_S1407_044	Tissue various organs	Mus musculus	1		analysis/mass_spec/reanalysis_r1.4/PXD002896/Erik_S1407_044/reports/Erik_S1407_044_sample_1_Default_Hierarchical_Report.txt
