PXD014877	20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Drosophila+iRT_fraction3.mgf	public_data/PXD014877/mgf/20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Drosophila+iRT_fraction3.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD014877	32555458	20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Drosophila+iRT_fraction3.mgf	Continuous cell line_Drosophila melanogaster_Max-Planck-Institute intern	Drosophila melanogaster	1	Drosophila melanogaster_Fraction03	3	0	analysis/mass_spec/reanalysis_r1.4/PXD014877/20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Drosophila+iRT_fraction3/reports/20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Drosophila+iRT_fraction3_sample_1_Default_Hierarchical_Report.txt
PXD014877	20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Drosophila+iRT_fraction4.mgf	public_data/PXD014877/mgf/20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Drosophila+iRT_fraction4.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD014877	32555458	20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Drosophila+iRT_fraction4.mgf	Continuous cell line_Drosophila melanogaster_Max-Planck-Institute intern	Drosophila melanogaster	1	Drosophila melanogaster_Fraction04	3	0	analysis/mass_spec/reanalysis_r1.4/PXD014877/20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Drosophila+iRT_fraction4/reports/20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Drosophila+iRT_fraction4_sample_1_Default_Hierarchical_Report.txt
PXD014877	20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Drosophila+iRT_fraction5.mgf	public_data/PXD014877/mgf/20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Drosophila+iRT_fraction5.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD014877	32555458	20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Drosophila+iRT_fraction5.mgf	Continuous cell line_Drosophila melanogaster_Max-Planck-Institute intern	Drosophila melanogaster	1	Drosophila melanogaster_Fraction05	3	0	analysis/mass_spec/reanalysis_r1.4/PXD014877/20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Drosophila+iRT_fraction5/reports/20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Drosophila+iRT_fraction5_sample_1_Default_Hierarchical_Report.txt
PXD014877	20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Drosophila+iRT_fraction6.mgf	public_data/PXD014877/mgf/20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Drosophila+iRT_fraction6.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD014877	32555458	20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Drosophila+iRT_fraction6.mgf	Continuous cell line_Drosophila melanogaster_Max-Planck-Institute intern	Drosophila melanogaster	1	Drosophila melanogaster_Fraction06	3	0	analysis/mass_spec/reanalysis_r1.4/PXD014877/20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Drosophila+iRT_fraction6/reports/20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Drosophila+iRT_fraction6_sample_1_Default_Hierarchical_Report.txt
PXD014877	20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Drosophila+iRT_fraction7.mgf	public_data/PXD014877/mgf/20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Drosophila+iRT_fraction7.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD014877	32555458	20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Drosophila+iRT_fraction7.mgf	Continuous cell line_Drosophila melanogaster_Max-Planck-Institute intern	Drosophila melanogaster	1	Drosophila melanogaster_Fraction07	3	0	analysis/mass_spec/reanalysis_r1.4/PXD014877/20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Drosophila+iRT_fraction7/reports/20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Drosophila+iRT_fraction7_sample_1_Default_Hierarchical_Report.txt
PXD014877	20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Drosophila+iRT_fraction8.mgf	public_data/PXD014877/mgf/20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Drosophila+iRT_fraction8.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD014877	32555458	20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Drosophila+iRT_fraction8.mgf	Continuous cell line_Drosophila melanogaster_Max-Planck-Institute intern	Drosophila melanogaster	1	Drosophila melanogaster_Fraction08	3	0	analysis/mass_spec/reanalysis_r1.4/PXD014877/20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Drosophila+iRT_fraction8/reports/20180907_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Drosophila+iRT_fraction8_sample_1_Default_Hierarchical_Report.txt
PXD014877	20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F1.mgf	public_data/PXD014877/mgf/20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F1.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD014877	32555458	20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F1.mgf	Continuous cell line_Homo sapiens_HeLa	Homo sapiens	1	Homo sapiens_Fraction01	3	0	analysis/mass_spec/reanalysis_r1.4/PXD014877/20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F1/reports/20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F1_sample_1_Default_Hierarchical_Report.txt
PXD014877	20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F2.mgf	public_data/PXD014877/mgf/20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F2.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD014877	32555458	20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F2.mgf	Continuous cell line_Homo sapiens_HeLa	Homo sapiens	1	Homo sapiens_Fraction02	3	0	analysis/mass_spec/reanalysis_r1.4/PXD014877/20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F2/reports/20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F2_sample_1_Default_Hierarchical_Report.txt
PXD014877	20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F3.mgf	public_data/PXD014877/mgf/20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F3.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD014877	32555458	20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F3.mgf	Continuous cell line_Homo sapiens_HeLa	Homo sapiens	1	Homo sapiens_Fraction03	3	0	analysis/mass_spec/reanalysis_r1.4/PXD014877/20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F3/reports/20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F3_sample_1_Default_Hierarchical_Report.txt
PXD014877	20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F4.mgf	public_data/PXD014877/mgf/20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F4.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD014877	32555458	20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F4.mgf	Continuous cell line_Homo sapiens_HeLa	Homo sapiens	1	Homo sapiens_Fraction04	3	0	analysis/mass_spec/reanalysis_r1.4/PXD014877/20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F4/reports/20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F4_sample_1_Default_Hierarchical_Report.txt
PXD014877	20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F5.mgf	public_data/PXD014877/mgf/20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F5.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD014877	32555458	20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F5.mgf	Continuous cell line_Homo sapiens_HeLa	Homo sapiens	1	Homo sapiens_Fraction05	3	0	analysis/mass_spec/reanalysis_r1.4/PXD014877/20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F5/reports/20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F5_sample_1_Default_Hierarchical_Report.txt
PXD014877	20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F6.mgf	public_data/PXD014877/mgf/20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F6.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD014877	32555458	20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F6.mgf	Continuous cell line_Homo sapiens_HeLa	Homo sapiens	1	Homo sapiens_Fraction06	3	0	analysis/mass_spec/reanalysis_r1.4/PXD014877/20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F6/reports/20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F6_sample_1_Default_Hierarchical_Report.txt
PXD014877	20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F7.mgf	public_data/PXD014877/mgf/20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F7.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD014877	32555458	20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F7.mgf	Continuous cell line_Homo sapiens_HeLa	Homo sapiens	1	Homo sapiens_Fraction07	3	0	analysis/mass_spec/reanalysis_r1.4/PXD014877/20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F7/reports/20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F7_sample_1_Default_Hierarchical_Report.txt
PXD014877	20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F8.mgf	public_data/PXD014877/mgf/20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F8.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD014877	32555458	20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F8.mgf	Continuous cell line_Homo sapiens_HeLa	Homo sapiens	1	Homo sapiens_Fraction08	3	0	analysis/mass_spec/reanalysis_r1.4/PXD014877/20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F8/reports/20180920_QX3_JoMu_SA_LC12-7_uPAC200cm_HeLa+iRT_F8_sample_1_Default_Hierarchical_Report.txt
PXD014877	20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction1.mgf	public_data/PXD014877/mgf/20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction1.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD014877	32555458	20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction1.mgf	"Continuous cell line_Rattus norvegicus_PC-12;CRL-1721"	Rattus norvegicus	1	Rattus norvegicus_Fraction01	3	0	analysis/mass_spec/reanalysis_r1.4/PXD014877/20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction1/reports/20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction1_sample_1_Default_Hierarchical_Report.txt
PXD014877	20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction2.mgf	public_data/PXD014877/mgf/20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction2.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD014877	32555458	20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction2.mgf	"Continuous cell line_Rattus norvegicus_PC-12;CRL-1721"	Rattus norvegicus	1	Rattus norvegicus_Fraction02	3	0	analysis/mass_spec/reanalysis_r1.4/PXD014877/20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction2/reports/20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction2_sample_1_Default_Hierarchical_Report.txt
PXD014877	20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction3.mgf	public_data/PXD014877/mgf/20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction3.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD014877	32555458	20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction3.mgf	"Continuous cell line_Rattus norvegicus_PC-12;CRL-1721"	Rattus norvegicus	1	Rattus norvegicus_Fraction03	3	0	analysis/mass_spec/reanalysis_r1.4/PXD014877/20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction3/reports/20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction3_sample_1_Default_Hierarchical_Report.txt
PXD014877	20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction4.mgf	public_data/PXD014877/mgf/20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction4.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD014877	32555458	20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction4.mgf	"Continuous cell line_Rattus norvegicus_PC-12;CRL-1721"	Rattus norvegicus	1	Rattus norvegicus_Fraction04	3	0	analysis/mass_spec/reanalysis_r1.4/PXD014877/20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction4/reports/20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction4_sample_1_Default_Hierarchical_Report.txt
PXD014877	20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction5.mgf	public_data/PXD014877/mgf/20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction5.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD014877	32555458	20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction5.mgf	"Continuous cell line_Rattus norvegicus_PC-12;CRL-1721"	Rattus norvegicus	1	Rattus norvegicus_Fraction05	3	0	analysis/mass_spec/reanalysis_r1.4/PXD014877/20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction5/reports/20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction5_sample_1_Default_Hierarchical_Report.txt
PXD014877	20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction6.mgf	public_data/PXD014877/mgf/20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction6.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD014877	32555458	20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction6.mgf	"Continuous cell line_Rattus norvegicus_PC-12;CRL-1721"	Rattus norvegicus	1	Rattus norvegicus_Fraction06	3	0	analysis/mass_spec/reanalysis_r1.4/PXD014877/20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction6/reports/20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction6_sample_1_Default_Hierarchical_Report.txt
PXD014877	20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction7.mgf	public_data/PXD014877/mgf/20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction7.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD014877	32555458	20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction7.mgf	"Continuous cell line_Rattus norvegicus_PC-12;CRL-1721"	Rattus norvegicus	1	Rattus norvegicus_Fraction07	3	0	analysis/mass_spec/reanalysis_r1.4/PXD014877/20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction7/reports/20181018_QX1_JoMu_SA_Easy12-7_uPAC_500ng_Rat+iRT_fraction7_sample_1_Default_Hierarchical_Report.txt
