#dataset_identifier	experiment_name	dataset_path	enzyme_list	fixmods_list	variable_mods_list	ms_type	download	citation	sample	sample_type	specie_name	replicate	note	report
PXD004352	20131115_EXQ2_JaRi_SA_Do133_Memory_Free_CTL_02	public_data/PXD004352/mgf/20131115_EXQ2_JaRi_SA_Do133_Memory_Free_CTL_02.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004352	28263321	20131115_EXQ2_JaRi_SA_Do133_Memory_Free_CTL_02	"Primary cells; hematopoeitic cells"	Homo sapiens	1		analysis/mass_spec/reanalysis_r1.4/PXD004352/20131115_EXQ2_JaRi_SA_Do133_Memory_Free_CTL_02/reports/20131115_EXQ2_JaRi_SA_Do133_Memory_Free_CTL_02_sample_1_Default_Hierarchical_Report.txt
PXD004352	20131115_EXQ2_JaRi_SA_Do133_Memory_Free_CTL_03	public_data/PXD004352/mgf/20131115_EXQ2_JaRi_SA_Do133_Memory_Free_CTL_03.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004352	28263321	20131115_EXQ2_JaRi_SA_Do133_Memory_Free_CTL_03	"Primary cells; hematopoeitic cells"	Homo sapiens	1		analysis/mass_spec/reanalysis_r1.4/PXD004352/20131115_EXQ2_JaRi_SA_Do133_Memory_Free_CTL_03/reports/20131115_EXQ2_JaRi_SA_Do133_Memory_Free_CTL_03_sample_1_Default_Hierarchical_Report.txt
PXD004352	20150112_EXQ00_JaRi_SA_Sups_TCD4emra_n_01	public_data/PXD004352/mgf/20150112_EXQ00_JaRi_SA_Sups_TCD4emra_n_01.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004352	28263321	20150112_EXQ00_JaRi_SA_Sups_TCD4emra_n_01	"Primary cells; hematopoeitic cells"	Homo sapiens	1		analysis/mass_spec/reanalysis_r1.4/PXD004352/20150112_EXQ00_JaRi_SA_Sups_TCD4emra_n_01/reports/20150112_EXQ00_JaRi_SA_Sups_TCD4emra_n_01_sample_1_Default_Hierarchical_Report.txt
PXD004352	20150112_EXQ00_JaRi_SA_Sups_TCD4emra_n_02	public_data/PXD004352/mgf/20150112_EXQ00_JaRi_SA_Sups_TCD4emra_n_02.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004352	28263321	20150112_EXQ00_JaRi_SA_Sups_TCD4emra_n_02	"Primary cells; hematopoeitic cells"	Homo sapiens	1		analysis/mass_spec/reanalysis_r1.4/PXD004352/20150112_EXQ00_JaRi_SA_Sups_TCD4emra_n_02/reports/20150112_EXQ00_JaRi_SA_Sups_TCD4emra_n_02_sample_1_Default_Hierarchical_Report.txt
PXD004352	20150112_EXQ00_JaRi_SA_Sups_TCD4emra_n_03	public_data/PXD004352/mgf/20150112_EXQ00_JaRi_SA_Sups_TCD4emra_n_03.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004352	28263321	20150112_EXQ00_JaRi_SA_Sups_TCD4emra_n_03	"Primary cells; hematopoeitic cells"	Homo sapiens	1		analysis/mass_spec/reanalysis_r1.4/PXD004352/20150112_EXQ00_JaRi_SA_Sups_TCD4emra_n_03/reports/20150112_EXQ00_JaRi_SA_Sups_TCD4emra_n_03_sample_1_Default_Hierarchical_Report.txt
PXD004352	20150112_EXQ00_JaRi_SA_Sups_TCD4emra_p_01	public_data/PXD004352/mgf/20150112_EXQ00_JaRi_SA_Sups_TCD4emra_p_01.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004352	28263321	20150112_EXQ00_JaRi_SA_Sups_TCD4emra_p_01	"Primary cells; hematopoeitic cells"	Homo sapiens	1		analysis/mass_spec/reanalysis_r1.4/PXD004352/20150112_EXQ00_JaRi_SA_Sups_TCD4emra_p_01/reports/20150112_EXQ00_JaRi_SA_Sups_TCD4emra_p_01_sample_1_Default_Hierarchical_Report.txt
PXD004352	20150112_EXQ00_JaRi_SA_Sups_TCD4emra_p_02	public_data/PXD004352/mgf/20150112_EXQ00_JaRi_SA_Sups_TCD4emra_p_02.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004352	28263321	20150112_EXQ00_JaRi_SA_Sups_TCD4emra_p_02	"Primary cells; hematopoeitic cells"	Homo sapiens	1		analysis/mass_spec/reanalysis_r1.4/PXD004352/20150112_EXQ00_JaRi_SA_Sups_TCD4emra_p_02/reports/20150112_EXQ00_JaRi_SA_Sups_TCD4emra_p_02_sample_1_Default_Hierarchical_Report.txt
PXD004352	20150112_EXQ00_JaRi_SA_Sups_TCD4naive_n_02	public_data/PXD004352/mgf/20150112_EXQ00_JaRi_SA_Sups_TCD4naive_n_02.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004352	28263321	20150112_EXQ00_JaRi_SA_Sups_TCD4naive_n_02	"Primary cells; hematopoeitic cells"	Homo sapiens	1		analysis/mass_spec/reanalysis_r1.4/PXD004352/20150112_EXQ00_JaRi_SA_Sups_TCD4naive_n_02/reports/20150112_EXQ00_JaRi_SA_Sups_TCD4naive_n_02_sample_1_Default_Hierarchical_Report.txt
PXD004352	20150112_EXQ00_JaRi_SA_Sups_TCD4naive_p_01	public_data/PXD004352/mgf/20150112_EXQ00_JaRi_SA_Sups_TCD4naive_p_01.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004352	28263321	20150112_EXQ00_JaRi_SA_Sups_TCD4naive_p_01	"Primary cells; hematopoeitic cells"	Homo sapiens	1		analysis/mass_spec/reanalysis_r1.4/PXD004352/20150112_EXQ00_JaRi_SA_Sups_TCD4naive_p_01/reports/20150112_EXQ00_JaRi_SA_Sups_TCD4naive_p_01_sample_1_Default_Hierarchical_Report.txt
PXD004352	20150112_EXQ00_JaRi_SA_Sups_mDC_n_01	public_data/PXD004352/mgf/20150112_EXQ00_JaRi_SA_Sups_mDC_n_01.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004352	28263321	20150112_EXQ00_JaRi_SA_Sups_mDC_n_01	"Primary cells; hematopoeitic cells"	Homo sapiens	1		analysis/mass_spec/reanalysis_r1.4/PXD004352/20150112_EXQ00_JaRi_SA_Sups_mDC_n_01/reports/20150112_EXQ00_JaRi_SA_Sups_mDC_n_01_sample_1_Default_Hierarchical_Report.txt
PXD004352	20150112_EXQ00_JaRi_SA_Sups_mDC_n_02	public_data/PXD004352/mgf/20150112_EXQ00_JaRi_SA_Sups_mDC_n_02.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004352	28263321	20150112_EXQ00_JaRi_SA_Sups_mDC_n_02	"Primary cells; hematopoeitic cells"	Homo sapiens	1		analysis/mass_spec/reanalysis_r1.4/PXD004352/20150112_EXQ00_JaRi_SA_Sups_mDC_n_02/reports/20150112_EXQ00_JaRi_SA_Sups_mDC_n_02_sample_1_Default_Hierarchical_Report.txt
PXD004352	20150112_EXQ00_JaRi_SA_Sups_mDC_n_03	public_data/PXD004352/mgf/20150112_EXQ00_JaRi_SA_Sups_mDC_n_03.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004352	28263321	20150112_EXQ00_JaRi_SA_Sups_mDC_n_03	"Primary cells; hematopoeitic cells"	Homo sapiens	1		analysis/mass_spec/reanalysis_r1.4/PXD004352/20150112_EXQ00_JaRi_SA_Sups_mDC_n_03/reports/20150112_EXQ00_JaRi_SA_Sups_mDC_n_03_sample_1_Default_Hierarchical_Report.txt
PXD004352	20150112_EXQ00_JaRi_SA_Sups_mDC_n_04	public_data/PXD004352/mgf/20150112_EXQ00_JaRi_SA_Sups_mDC_n_04.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004352	28263321	20150112_EXQ00_JaRi_SA_Sups_mDC_n_04	"Primary cells; hematopoeitic cells"	Homo sapiens	1		analysis/mass_spec/reanalysis_r1.4/PXD004352/20150112_EXQ00_JaRi_SA_Sups_mDC_n_04/reports/20150112_EXQ00_JaRi_SA_Sups_mDC_n_04_sample_1_Default_Hierarchical_Report.txt
PXD004352	20150112_EXQ00_JaRi_SA_Sups_mDC_p_01	public_data/PXD004352/mgf/20150112_EXQ00_JaRi_SA_Sups_mDC_p_01.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004352	28263321	20150112_EXQ00_JaRi_SA_Sups_mDC_p_01	"Primary cells; hematopoeitic cells"	Homo sapiens	1		analysis/mass_spec/reanalysis_r1.4/PXD004352/20150112_EXQ00_JaRi_SA_Sups_mDC_p_01/reports/20150112_EXQ00_JaRi_SA_Sups_mDC_p_01_sample_1_Default_Hierarchical_Report.txt
PXD004352	20150112_EXQ00_JaRi_SA_Sups_mDC_p_02	public_data/PXD004352/mgf/20150112_EXQ00_JaRi_SA_Sups_mDC_p_02.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004352	28263321	20150112_EXQ00_JaRi_SA_Sups_mDC_p_02	"Primary cells; hematopoeitic cells"	Homo sapiens	1		analysis/mass_spec/reanalysis_r1.4/PXD004352/20150112_EXQ00_JaRi_SA_Sups_mDC_p_02/reports/20150112_EXQ00_JaRi_SA_Sups_mDC_p_02_sample_1_Default_Hierarchical_Report.txt
PXD004352	20150112_EXQ00_JaRi_SA_Sups_mDC_p_03	public_data/PXD004352/mgf/20150112_EXQ00_JaRi_SA_Sups_mDC_p_03.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004352	28263321	20150112_EXQ00_JaRi_SA_Sups_mDC_p_03	"Primary cells; hematopoeitic cells"	Homo sapiens	1		analysis/mass_spec/reanalysis_r1.4/PXD004352/20150112_EXQ00_JaRi_SA_Sups_mDC_p_03/reports/20150112_EXQ00_JaRi_SA_Sups_mDC_p_03_sample_1_Default_Hierarchical_Report.txt
PXD004352	20150112_EXQ00_JaRi_SA_Sups_mDC_p_04	public_data/PXD004352/mgf/20150112_EXQ00_JaRi_SA_Sups_mDC_p_04.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004352	28263321	20150112_EXQ00_JaRi_SA_Sups_mDC_p_04	"Primary cells; hematopoeitic cells"	Homo sapiens	1		analysis/mass_spec/reanalysis_r1.4/PXD004352/20150112_EXQ00_JaRi_SA_Sups_mDC_p_04/reports/20150112_EXQ00_JaRi_SA_Sups_mDC_p_04_sample_1_Default_Hierarchical_Report.txt
PXD004352	20150112_EXQ00_JaRi_SA_Sups_mTregs_n_01	public_data/PXD004352/mgf/20150112_EXQ00_JaRi_SA_Sups_mTregs_n_01.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004352	28263321	20150112_EXQ00_JaRi_SA_Sups_mTregs_n_01	"Primary cells; hematopoeitic cells"	Homo sapiens	1		analysis/mass_spec/reanalysis_r1.4/PXD004352/20150112_EXQ00_JaRi_SA_Sups_mTregs_n_01/reports/20150112_EXQ00_JaRi_SA_Sups_mTregs_n_01_sample_1_Default_Hierarchical_Report.txt
PXD004352	20150112_EXQ00_JaRi_SA_Sups_mTregs_n_02	public_data/PXD004352/mgf/20150112_EXQ00_JaRi_SA_Sups_mTregs_n_02.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004352	28263321	20150112_EXQ00_JaRi_SA_Sups_mTregs_n_02	"Primary cells; hematopoeitic cells"	Homo sapiens	1		analysis/mass_spec/reanalysis_r1.4/PXD004352/20150112_EXQ00_JaRi_SA_Sups_mTregs_n_02/reports/20150112_EXQ00_JaRi_SA_Sups_mTregs_n_02_sample_1_Default_Hierarchical_Report.txt
PXD004352	20150112_EXQ00_JaRi_SA_Sups_mTregs_n_03	public_data/PXD004352/mgf/20150112_EXQ00_JaRi_SA_Sups_mTregs_n_03.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004352	28263321	20150112_EXQ00_JaRi_SA_Sups_mTregs_n_03	"Primary cells; hematopoeitic cells"	Homo sapiens	1		analysis/mass_spec/reanalysis_r1.4/PXD004352/20150112_EXQ00_JaRi_SA_Sups_mTregs_n_03/reports/20150112_EXQ00_JaRi_SA_Sups_mTregs_n_03_sample_1_Default_Hierarchical_Report.txt
PXD004352	20150112_EXQ00_JaRi_SA_Sups_mTregs_p_01	public_data/PXD004352/mgf/20150112_EXQ00_JaRi_SA_Sups_mTregs_p_01.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004352	28263321	20150112_EXQ00_JaRi_SA_Sups_mTregs_p_01	"Primary cells; hematopoeitic cells"	Homo sapiens	1		analysis/mass_spec/reanalysis_r1.4/PXD004352/20150112_EXQ00_JaRi_SA_Sups_mTregs_p_01/reports/20150112_EXQ00_JaRi_SA_Sups_mTregs_p_01_sample_1_Default_Hierarchical_Report.txt
PXD004352	20150112_EXQ00_JaRi_SA_Sups_mTregs_p_02	public_data/PXD004352/mgf/20150112_EXQ00_JaRi_SA_Sups_mTregs_p_02.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004352	28263321	20150112_EXQ00_JaRi_SA_Sups_mTregs_p_02	"Primary cells; hematopoeitic cells"	Homo sapiens	1		analysis/mass_spec/reanalysis_r1.4/PXD004352/20150112_EXQ00_JaRi_SA_Sups_mTregs_p_02/reports/20150112_EXQ00_JaRi_SA_Sups_mTregs_p_02_sample_1_Default_Hierarchical_Report.txt
PXD004352	20150112_EXQ00_JaRi_SA_Sups_mTregs_p_03	public_data/PXD004352/mgf/20150112_EXQ00_JaRi_SA_Sups_mTregs_p_03.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004352	28263321	20150112_EXQ00_JaRi_SA_Sups_mTregs_p_03	"Primary cells; hematopoeitic cells"	Homo sapiens	1		analysis/mass_spec/reanalysis_r1.4/PXD004352/20150112_EXQ00_JaRi_SA_Sups_mTregs_p_03/reports/20150112_EXQ00_JaRi_SA_Sups_mTregs_p_03_sample_1_Default_Hierarchical_Report.txt
PXD004352	20150112_EXQ00_JaRi_SA_Sups_nTregs_n_01	public_data/PXD004352/mgf/20150112_EXQ00_JaRi_SA_Sups_nTregs_n_01.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004352	28263321	20150112_EXQ00_JaRi_SA_Sups_nTregs_n_01	"Primary cells; hematopoeitic cells"	Homo sapiens	1		analysis/mass_spec/reanalysis_r1.4/PXD004352/20150112_EXQ00_JaRi_SA_Sups_nTregs_n_01/reports/20150112_EXQ00_JaRi_SA_Sups_nTregs_n_01_sample_1_Default_Hierarchical_Report.txt
PXD004352	20150112_EXQ00_JaRi_SA_Sups_nTregs_n_02	public_data/PXD004352/mgf/20150112_EXQ00_JaRi_SA_Sups_nTregs_n_02.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004352	28263321	20150112_EXQ00_JaRi_SA_Sups_nTregs_n_02	"Primary cells; hematopoeitic cells"	Homo sapiens	1		analysis/mass_spec/reanalysis_r1.4/PXD004352/20150112_EXQ00_JaRi_SA_Sups_nTregs_n_02/reports/20150112_EXQ00_JaRi_SA_Sups_nTregs_n_02_sample_1_Default_Hierarchical_Report.txt
PXD004352	20150112_EXQ00_JaRi_SA_Sups_nTregs_n_03	public_data/PXD004352/mgf/20150112_EXQ00_JaRi_SA_Sups_nTregs_n_03.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004352	28263321	20150112_EXQ00_JaRi_SA_Sups_nTregs_n_03	"Primary cells; hematopoeitic cells"	Homo sapiens	1		analysis/mass_spec/reanalysis_r1.4/PXD004352/20150112_EXQ00_JaRi_SA_Sups_nTregs_n_03/reports/20150112_EXQ00_JaRi_SA_Sups_nTregs_n_03_sample_1_Default_Hierarchical_Report.txt
PXD004352	20150112_EXQ00_JaRi_SA_Sups_nTregs_p_01	public_data/PXD004352/mgf/20150112_EXQ00_JaRi_SA_Sups_nTregs_p_01.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004352	28263321	20150112_EXQ00_JaRi_SA_Sups_nTregs_p_01	"Primary cells; hematopoeitic cells"	Homo sapiens	1		analysis/mass_spec/reanalysis_r1.4/PXD004352/20150112_EXQ00_JaRi_SA_Sups_nTregs_p_01/reports/20150112_EXQ00_JaRi_SA_Sups_nTregs_p_01_sample_1_Default_Hierarchical_Report.txt
PXD004352	20150112_EXQ00_JaRi_SA_Sups_nTregs_p_02	public_data/PXD004352/mgf/20150112_EXQ00_JaRi_SA_Sups_nTregs_p_02.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004352	28263321	20150112_EXQ00_JaRi_SA_Sups_nTregs_p_02	"Primary cells; hematopoeitic cells"	Homo sapiens	1		analysis/mass_spec/reanalysis_r1.4/PXD004352/20150112_EXQ00_JaRi_SA_Sups_nTregs_p_02/reports/20150112_EXQ00_JaRi_SA_Sups_nTregs_p_02_sample_1_Default_Hierarchical_Report.txt
PXD004352	20150112_EXQ00_JaRi_SA_Sups_nTregs_p_03	public_data/PXD004352/mgf/20150112_EXQ00_JaRi_SA_Sups_nTregs_p_03.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004352	28263321	20150112_EXQ00_JaRi_SA_Sups_nTregs_p_03	"Primary cells; hematopoeitic cells"	Homo sapiens	1		analysis/mass_spec/reanalysis_r1.4/PXD004352/20150112_EXQ00_JaRi_SA_Sups_nTregs_p_03/reports/20150112_EXQ00_JaRi_SA_Sups_nTregs_p_03_sample_1_Default_Hierarchical_Report.txt
